mutation_count,mouse_move_count,mouse_interaction_count,mouse_up_count,mouse_down_count,click_count,context_menu_count,dbl_click_count,focus_count,blur_count,touch_start_count,touch_move_departed_count,touch_end_count,touch_cancel_count,scroll_count,viewport_resize_count,input_count,touch_count,mutation_per_second,mouse_move_per_second,mouse_interaction_per_second,mouse_up_per_second,mouse_down_per_second,click_per_second,context_menu_per_second,dbl_click_per_second,focus_per_second,blur_per_second,touch_start_per_second,touch_move_departed_per_second,touch_end_per_second,touch_cancel_per_second,scroll_per_second,viewport_resize_per_second,input_per_second,touch_per_second,active_s,inactivity_s,Confidence,recording_id,step_id,workunit_id,class
37,9,15,1,1,1,0,0,6,6,0,0,0,0,11,0,13,0,3.952991452991453,0.9615384615384616,1.6025641025641026,0.1068376068376068,0.1068376068376068,0.1068376068376068,0.0,0.0,0.6410256410256411,0.6410256410256411,0.0,0.0,0.0,0.0,1.1752136752136753,0.0,1.388888888888889,0.0,9.36,0.0,0.7708726,27101964-8562-4911-ab96-84fc12bde09c#e6ff3183-a1c7-4328-9f8d-77db74be95cc#1495a97c7,2289,Page 1 of DatesReha -  2/3,Reliable
35,3,12,1,1,2,0,0,4,4,0,0,0,0,1,0,13,0,5.7386456796196095,0.4918839153959665,1.9675356615838664,0.1639613051319888,0.1639613051319888,0.3279226102639777,0.0,0.0,0.6558452205279554,0.6558452205279554,0.0,0.0,0.0,0.0,0.1639613051319888,0.0,2.131496966715855,0.0,6.099,0.0,0.75606346,27101964-8562-4911-ab96-84fc12bde09c#e6ff3183-a1c7-4328-9f8d-77db74be95cc#1495a97c7,2289,Page 1 of DatesReha -  3/3,Reliable
50,3,15,1,1,1,0,0,6,6,0,0,0,0,0,0,21,0,6.39877143588431,0.3839262861530586,1.919631430765293,0.1279754287176862,0.1279754287176862,0.1279754287176862,0.0,0.0,0.7678525723061173,0.7678525723061173,0.0,0.0,0.0,0.0,0.0,0.0,2.68748400307141,0.0,7.814,0.0,0.7071429,285bdfb8-17ad-426f-a94b-6c62cb7c88a9#8cb2fcad-7b5e-47a2-bd2e-0422c6370f48#1c5ca0591,1470,Page 1 of Dates -  1/5,Reliable
42,2,13,1,1,1,0,0,5,5,0,0,0,0,0,0,19,0,7.769145394006659,0.3699593044765076,2.4047354790972992,0.1849796522382538,0.1849796522382538,0.1849796522382538,0.0,0.0,0.924898261191269,0.924898261191269,0.0,0.0,0.0,0.0,0.0,0.0,3.5146133925268224,0.0,5.406,0.0,0.7007215,285bdfb8-17ad-426f-a94b-6c62cb7c88a9#8cb2fcad-7b5e-47a2-bd2e-0422c6370f48#1c5ca0591,1470,Page 1 of Dates -  2/5,Reliable
63,1,19,1,1,1,0,0,8,8,0,0,0,0,0,0,33,0,7.772979642196175,0.1233806292412091,2.3442319555829734,0.1233806292412091,0.1233806292412091,0.1233806292412091,0.0,0.0,0.987045033929673,0.987045033929673,0.0,0.0,0.0,0.0,0.0,0.0,4.0715607649599015,0.0,8.105,0.0,0.539445,285bdfb8-17ad-426f-a94b-6c62cb7c88a9#8cb2fcad-7b5e-47a2-bd2e-0422c6370f48#1c5ca0591,1470,Page 1 of Dates -  3/5,Reliable
71,0,19,1,1,1,0,0,8,8,0,0,0,0,0,0,35,0,8.598764684510114,0.0,2.301077873319608,0.1211093617536635,0.1211093617536635,0.1211093617536635,0.0,0.0,0.9688748940293084,0.9688748940293084,0.0,0.0,0.0,0.0,0.0,0.0,4.238827661378225,0.0,8.257,0.0,0.5448348,285bdfb8-17ad-426f-a94b-6c62cb7c88a9#8cb2fcad-7b5e-47a2-bd2e-0422c6370f48#1c5ca0591,1470,Page 1 of Dates -  4/5,Reliable
75,3,20,1,1,2,0,0,8,8,0,0,0,0,6,0,35,0,7.02576112412178,0.2810304449648712,1.873536299765808,0.0936768149882903,0.0936768149882903,0.1873536299765807,0.0,0.0,0.7494145199063231,0.7494145199063231,0.0,0.0,0.0,0.0,0.5620608899297423,0.0,3.278688524590164,0.0,10.675,0.0,0.5460691,285bdfb8-17ad-426f-a94b-6c62cb7c88a9#8cb2fcad-7b5e-47a2-bd2e-0422c6370f48#1c5ca0591,1470,Page 1 of Dates -  5/5,Reliable
76,5,21,1,1,1,0,0,9,9,0,0,0,0,3,0,34,0,4.3137700079464185,0.2838006584175275,1.1919627653536158,0.0567601316835055,0.0567601316835055,0.0567601316835055,0.0,0.0,0.5108411851515496,0.5108411851515496,0.0,0.0,0.0,0.0,0.1702803950505165,0.0,1.9298444772391876,0.0,17.618,0.0,0.57306427,29791933-890a-47d6-9c3a-7a955e9eb11c#cc31c721-ee28-4495-9e5d-2cea61e43e0b#11104942e,1470,Page 1 of Dates -  1/5,Reliable
76,0,21,1,1,1,0,0,9,9,0,0,0,0,1,0,39,0,5.4289592113722405,0.0,1.5001071505107506,0.0714336738338452,0.0714336738338452,0.0714336738338452,0.0,0.0,0.6429030645046074,0.6429030645046074,0.0,0.0,0.0,0.0,0.0714336738338452,0.0,2.7859132795199657,0.0,13.999,0.0,0.58907115,29791933-890a-47d6-9c3a-7a955e9eb11c#cc31c721-ee28-4495-9e5d-2cea61e43e0b#11104942e,1470,Page 1 of Dates -  3/5,Reliable
76,0,21,1,1,1,0,0,9,9,0,0,0,0,0,0,34,0,4.520311663593648,0.0,1.2490334859929817,0.0594777850472848,0.0594777850472848,0.0594777850472848,0.0,0.0,0.5353000654255636,0.5353000654255636,0.0,0.0,0.0,0.0,0.0,0.0,2.0222446916076846,0.0,16.813,0.0,0.6567679,29791933-890a-47d6-9c3a-7a955e9eb11c#cc31c721-ee28-4495-9e5d-2cea61e43e0b#11104942e,1470,Page 1 of Dates -  4/5,Reliable
83,4,21,1,1,1,0,0,9,9,0,0,0,0,0,0,41,0,5.604699844689041,0.27010601661152,1.4180565872104802,0.06752650415288,0.06752650415288,0.06752650415288,0.0,0.0,0.6077385373759201,0.6077385373759201,0.0,0.0,0.0,0.0,0.0,0.0,2.76858667026808,0.0,14.809,0.0,0.49866545,29ee08ed-12c6-481d-a887-7614c743825c#8b39a947-4ea3-4016-9b6b-733b4deae115#1c5ca0591,1470,Page 1 of Dates -  1/5,Reliable
75,1,19,1,1,1,0,0,8,8,0,0,0,0,0,0,38,0,8.493771234428086,0.1132502831257078,2.1517553793884483,0.1132502831257078,0.1132502831257078,0.1132502831257078,0.0,0.0,0.9060022650056624,0.9060022650056624,0.0,0.0,0.0,0.0,0.0,0.0,4.303510758776897,0.0,8.83,0.0,0.5079041,29ee08ed-12c6-481d-a887-7614c743825c#8b39a947-4ea3-4016-9b6b-733b4deae115#1c5ca0591,1470,Page 1 of Dates -  2/5,Reliable
66,0,19,1,1,1,0,0,8,8,0,0,0,0,0,0,32,0,9.384331010948385,0.0,2.701549836485141,0.1421868334992179,0.1421868334992179,0.1421868334992179,0.0,0.0,1.1374946679937437,1.1374946679937437,0.0,0.0,0.0,0.0,0.0,0.0,4.549978671974975,0.0,7.033,0.0,0.527374,29ee08ed-12c6-481d-a887-7614c743825c#8b39a947-4ea3-4016-9b6b-733b4deae115#1c5ca0591,1470,Page 1 of Dates -  3/5,Reliable
64,0,19,1,1,1,0,0,8,8,0,0,0,0,0,0,33,0,9.663294579495696,0.0,2.868790578287785,0.1509889778046202,0.1509889778046202,0.1509889778046202,0.0,0.0,1.207911822436962,1.207911822436962,0.0,0.0,0.0,0.0,0.0,0.0,4.9826362675524685,0.0,6.623,0.0,0.49115425,29ee08ed-12c6-481d-a887-7614c743825c#8b39a947-4ea3-4016-9b6b-733b4deae115#1c5ca0591,1470,Page 1 of Dates -  4/5,Reliable
67,3,20,1,1,2,0,0,8,8,0,0,0,0,3,0,31,0,8.404415454089312,0.376317109884596,2.5087807325639737,0.1254390366281987,0.1254390366281987,0.2508780732563974,0.0,0.0,1.0035122930255895,1.0035122930255895,0.0,0.0,0.0,0.0,0.376317109884596,0.0,3.8886101354741593,0.0,7.972,0.0,0.4973675,29ee08ed-12c6-481d-a887-7614c743825c#8b39a947-4ea3-4016-9b6b-733b4deae115#1c5ca0591,1470,Page 1 of Dates -  5/5,Reliable
71,3,21,1,1,1,0,0,9,9,0,0,0,0,0,0,35,0,5.541247170842113,0.2341372044017794,1.638960430812456,0.0780457348005931,0.0780457348005931,0.0780457348005931,0.0,0.0,0.7024116132053383,0.7024116132053383,0.0,0.0,0.0,0.0,0.0,0.0,2.73160071802076,0.0,12.813,0.0,0.5430976,2a7f62e3-3175-4ec4-93f2-ffd880c08997#0bc2d8d9-66a6-4989-8e10-33e6887b283c#1a5225010,1470,Page 1 of Dates -  1/5,Reliable
69,0,21,1,1,1,0,0,9,9,0,0,0,0,0,0,32,0,7.723304231027535,0.0,2.350570852921424,0.1119319453772106,0.1119319453772106,0.1119319453772106,0.0,0.0,1.007387508394896,1.007387508394896,0.0,0.0,0.0,0.0,0.0,0.0,3.581822252070741,0.0,8.934,0.0,0.5433564,2a7f62e3-3175-4ec4-93f2-ffd880c08997#0bc2d8d9-66a6-4989-8e10-33e6887b283c#1a5225010,1470,Page 1 of Dates -  2/5,Reliable
73,0,21,1,1,1,0,0,9,9,0,0,0,0,0,0,35,0,7.553807947019868,0.0,2.173013245033113,0.1034768211920529,0.1034768211920529,0.1034768211920529,0.0,0.0,0.9312913907284768,0.9312913907284768,0.0,0.0,0.0,0.0,0.0,0.0,3.6216887417218544,0.0,9.664,0.0,0.5327753,2a7f62e3-3175-4ec4-93f2-ffd880c08997#0bc2d8d9-66a6-4989-8e10-33e6887b283c#1a5225010,1470,Page 1 of Dates -  3/5,Reliable
70,4,20,1,1,2,0,0,8,8,0,0,0,0,4,0,31,0,6.408495834477708,0.3661997619701547,1.8309988098507737,0.0915499404925386,0.0915499404925386,0.1830998809850773,0.0,0.0,0.7323995239403094,0.7323995239403094,0.0,0.0,0.0,0.0,0.3661997619701547,0.0,2.838048155268699,0.0,10.923,0.0,0.55489326,2a7f62e3-3175-4ec4-93f2-ffd880c08997#0bc2d8d9-66a6-4989-8e10-33e6887b283c#1a5225010,1470,Page 1 of Dates -  5/5,Reliable
169,24,29,3,3,3,0,0,10,10,0,0,0,0,0,21,26,0,2.87454075384406,0.4082188052796299,0.4932643897128861,0.0510273506599537,0.0510273506599537,0.0510273506599537,0.0,0.0,0.1700911688665124,0.1700911688665124,0.0,0.0,0.0,0.0,0.0,0.3571914546196761,0.4422370390529324,0.0,58.792,0.0,0.9553533,2d943fb6-bac3-428f-b8d0-a611754b64f4#0fc5c228-f4e7-4cba-a5e9-cd0aff393feb#1dd1c1365,1470,Page 1 of Dates -  1/5,Reliable
57,0,20,1,1,2,0,0,8,8,0,0,0,0,0,0,26,0,5.764563106796117,0.0,2.022653721682848,0.1011326860841424,0.1011326860841424,0.2022653721682848,0.0,0.0,0.8090614886731392,0.8090614886731392,0.0,0.0,0.0,0.0,0.0,0.0,2.6294498381877025,0.0,9.888,0.0,0.63638574,2d943fb6-bac3-428f-b8d0-a611754b64f4#0fc5c228-f4e7-4cba-a5e9-cd0aff393feb#1dd1c1365,1470,Page 1 of Dates -  2/5,Reliable
60,0,20,1,1,2,0,0,8,8,0,0,0,0,0,0,25,0,5.105079554156386,0.0,1.7016931847187953,0.0850846592359397,0.0850846592359397,0.1701693184718795,0.0,0.0,0.6806772738875181,0.6806772738875181,0.0,0.0,0.0,0.0,0.0,0.0,2.127116480898494,0.0,11.753,0.0,0.67282933,2d943fb6-bac3-428f-b8d0-a611754b64f4#0fc5c228-f4e7-4cba-a5e9-cd0aff393feb#1dd1c1365,1470,Page 1 of Dates -  4/5,Reliable
70,3,21,1,1,3,0,0,8,8,0,0,0,0,3,0,31,0,6.531678641410842,0.2799290846318932,1.959503592423253,0.0933096948772977,0.0933096948772977,0.2799290846318932,0.0,0.0,0.746477559018382,0.746477559018382,0.0,0.0,0.0,0.0,0.2799290846318932,0.0,2.8926005411962303,0.0,10.717,0.0,0.496222,2d943fb6-bac3-428f-b8d0-a611754b64f4#0fc5c228-f4e7-4cba-a5e9-cd0aff393feb#1dd1c1365,1470,Page 1 of Dates -  5/5,Reliable
41,8,18,2,2,2,0,0,6,6,0,0,0,0,0,0,7,0,3.763539563062236,0.7343491830365338,1.6522856618322013,0.1835872957591334,0.1835872957591334,0.1835872957591334,0.0,0.0,0.5507618872774004,0.5507618872774004,0.0,0.0,0.0,0.0,0.0,0.0,0.6425555351569672,0.0,10.894,0.0,0.73441947,2f84b7c3-4d5c-4120-9fda-791a6bbd2cb8#c4168e1f-a682-4dd7-a484-38532647075a#1ad4dcc7b,2289,Page 1 of DatesReha -  1/3,Reliable
26,5,12,1,1,2,0,0,4,4,0,0,0,0,6,0,10,0,4.410517387616625,0.8481764206955047,2.035623409669211,0.1696352841391009,0.1696352841391009,0.3392705682782019,0.0,0.0,0.6785411365564038,0.6785411365564038,0.0,0.0,0.0,0.0,1.0178117048346056,0.0,1.6963528413910094,0.0,5.895,0.0,0.8291806,2f84b7c3-4d5c-4120-9fda-791a6bbd2cb8#c4168e1f-a682-4dd7-a484-38532647075a#1ad4dcc7b,2289,Page 1 of DatesReha -  3/3,Reliable
68,2,21,1,1,1,0,0,9,9,0,0,0,0,0,0,31,0,6.701488124568838,0.1971025918990834,2.0695772149403764,0.0985512959495417,0.0985512959495417,0.0985512959495417,0.0,0.0,0.8869616635458756,0.8869616635458756,0.0,0.0,0.0,0.0,0.0,0.0,3.0550901744357937,0.0,10.147,0.0,0.5441457,3026d6dd-7eff-4064-964a-ccbbc3cafa0c#4358f06f-69c2-4e2d-a3a9-a0a16f16ded3#145f181a1,1470,Page 1 of Dates -  2/5,Reliable
73,3,21,1,1,1,0,0,9,9,0,0,0,0,0,0,32,0,5.337818075460661,0.2193623866627669,1.535536706639368,0.0731207955542556,0.0731207955542556,0.0731207955542556,0.0,0.0,0.6580871599883007,0.6580871599883007,0.0,0.0,0.0,0.0,0.0,0.0,2.33986545773618,0.0,13.676,0.0,0.5844068,3026d6dd-7eff-4064-964a-ccbbc3cafa0c#4358f06f-69c2-4e2d-a3a9-a0a16f16ded3#145f181a1,1470,Page 1 of Dates -  3/5,Reliable
78,0,21,1,1,1,0,0,9,9,0,0,0,0,0,0,36,0,6.439894319682959,0.0,1.7338177014531044,0.082562747688243,0.082562747688243,0.082562747688243,0.0,0.0,0.7430647291941875,0.7430647291941875,0.0,0.0,0.0,0.0,0.0,0.0,2.97225891677675,0.0,12.112,0.0,0.5812537,3026d6dd-7eff-4064-964a-ccbbc3cafa0c#4358f06f-69c2-4e2d-a3a9-a0a16f16ded3#145f181a1,1470,Page 1 of Dates -  4/5,Reliable
72,5,19,1,1,1,0,0,8,8,0,0,0,0,1,0,36,0,4.646360351058338,0.3226639132679401,1.2261228704181724,0.064532782653588,0.064532782653588,0.064532782653588,0.0,0.0,0.5162622612287042,0.5162622612287042,0.0,0.0,0.0,0.0,0.064532782653588,0.0,2.323180175529169,0.0,15.496,0.0,0.5939822,30ZKOOGW2WIPEM57MVML1B9ULNR1AS#9f605c57-e862-451d-af2f-378dd618c5a9#1A1DN0USLZN3G13,1468,Page 1 of Dates -  2/5,Reliable
72,8,19,1,1,1,0,0,8,8,0,0,0,0,0,0,32,0,5.047318611987381,0.5608131791097091,1.331931300385559,0.0701016473887136,0.0701016473887136,0.0701016473887136,0.0,0.0,0.5608131791097091,0.5608131791097091,0.0,0.0,0.0,0.0,0.0,0.0,2.2432527164388363,0.0,14.265,0.0,0.5411732,30ZKOOGW2WIPEM57MVML1B9ULNR1AS#9f605c57-e862-451d-af2f-378dd618c5a9#1A1DN0USLZN3G13,1468,Page 1 of Dates -  3/5,Reliable
62,1,19,1,1,1,0,0,8,8,0,0,0,0,0,0,30,0,6.349206349206349,0.1024065540194572,1.945724526369688,0.1024065540194572,0.1024065540194572,0.1024065540194572,0.0,0.0,0.8192524321556579,0.8192524321556579,0.0,0.0,0.0,0.0,0.0,0.0,3.072196620583717,0.0,9.765,0.0,0.6255194,30ZKOOGW2WIPEM57MVML1B9ULNR1AS#9f605c57-e862-451d-af2f-378dd618c5a9#1A1DN0USLZN3G13,1468,Page 1 of Dates -  4/5,Reliable
66,4,18,1,1,2,0,0,7,7,0,0,0,0,6,0,34,0,5.884975479268836,0.3566651805617477,1.6049933125278646,0.0891662951404369,0.0891662951404369,0.1783325902808738,0.0,0.0,0.6241640659830584,0.6241640659830584,0.0,0.0,0.0,0.0,0.5349977708426215,0.0,3.031654034774855,0.0,11.215,0.0,0.60147196,30ZKOOGW2WIPEM57MVML1B9ULNR1AS#9f605c57-e862-451d-af2f-378dd618c5a9#1A1DN0USLZN3G13,1468,Page 1 of Dates -  5/5,Reliable
65,9,15,1,1,1,0,0,6,6,0,0,0,0,13,0,44,0,4.911220249338874,0.6800151114469211,1.1333585190782018,0.0755572346052134,0.0755572346052134,0.0755572346052134,0.0,0.0,0.4533434076312807,0.4533434076312807,0.0,0.0,0.0,0.0,0.9822440498677748,0.0,3.324518322629392,0.0,13.235,0.0,0.5860175,31JUPBOORNGOL5GWI7KQPZCDT598LE#506dcd4f-7b21-473d-a0ce-8f80006272c8#1A1EYC4VRVJUFXL,1469,Page 1 of Dates -  1/5,Reliable
28,8,17,1,1,1,0,0,7,7,0,0,0,0,1,0,12,0,3.0055817947617003,0.8587376556462,1.824817518248175,0.107342206955775,0.107342206955775,0.107342206955775,0.0,0.0,0.7513954486904251,0.7513954486904251,0.0,0.0,0.0,0.0,0.107342206955775,0.0,1.2881064834693,0.0,9.316,0.0,0.67776614,31JUPBOORNGOL5GWI7KQPZCDT598LE#506dcd4f-7b21-473d-a0ce-8f80006272c8#1A1EYC4VRVJUFXL,1469,Page 1 of Dates -  2/5,Reliable
19,3,19,1,1,1,0,0,8,8,0,0,0,0,0,0,10,0,4.15482178001312,0.6560244915810189,4.15482178001312,0.2186748305270063,0.2186748305270063,0.2186748305270063,0.0,0.0,1.7493986442160503,1.7493986442160503,0.0,0.0,0.0,0.0,0.0,0.0,2.186748305270063,0.0,4.573,0.0,0.6264282,31JUPBOORNGOL5GWI7KQPZCDT598LE#506dcd4f-7b21-473d-a0ce-8f80006272c8#1A1EYC4VRVJUFXL,1469,Page 1 of Dates -  3/5,Reliable
14,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,2,0,4.3343653250774,0.0,2.1671826625387,0.3095975232198142,0.3095975232198142,0.3095975232198142,0.0,0.0,0.6191950464396285,0.6191950464396285,0.0,0.0,0.0,0.0,0.0,0.0,0.6191950464396285,0.0,3.23,0.0,0.85471517,31JUPBOORNGOL5GWI7KQPZCDT598LE#506dcd4f-7b21-473d-a0ce-8f80006272c8#1A1EYC4VRVJUFXL,1469,Page 1 of Dates -  4/5,Reliable
16,4,8,1,1,2,0,0,2,2,0,0,0,0,6,0,4,0,4.728132387706856,1.182033096926714,2.364066193853428,0.2955082742316784,0.2955082742316784,0.5910165484633569,0.0,0.0,0.5910165484633569,0.5910165484633569,0.0,0.0,0.0,0.0,1.773049645390071,0.0,1.182033096926714,0.0,3.384,0.0,0.92876685,31JUPBOORNGOL5GWI7KQPZCDT598LE#506dcd4f-7b21-473d-a0ce-8f80006272c8#1A1EYC4VRVJUFXL,1469,Page 1 of Dates -  5/5,Reliable
1,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,8.264462809917356,0.0,57.85123966942149,8.264462809917356,8.264462809917356,8.264462809917356,0.0,0.0,16.528925619834713,16.528925619834713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,0.0,0.99971896,31N9JPQXIPU72GKAXOUBF4911JMNHX#3b6fe438-da20-42bc-90dc-c7d73448d7a5#1AH22ILXQFI4R2,1468,Page 1 of Dates -  3/5,Unreliable
29,3,11,1,1,1,0,0,4,4,0,0,0,0,0,0,8,0,4.641485275288092,0.4801536491677337,1.76056338028169,0.1600512163892445,0.1600512163892445,0.1600512163892445,0.0,0.0,0.6402048655569782,0.6402048655569782,0.0,0.0,0.0,0.0,0.0,0.0,1.2804097311139564,0.0,6.248,0.0,0.78556216,326c9091-9199-4ad1-bde8-6656d2552015#720d0427-1e6a-4fec-aee4-555eb599b3fc#181a7ff40,2289,Page 1 of DatesReha -  1/3,Reliable
36,0,13,1,1,1,0,0,5,5,0,0,0,0,0,0,14,0,6.160164271047227,0.0,2.224503764544832,0.1711156741957563,0.1711156741957563,0.1711156741957563,0.0,0.0,0.8555783709787816,0.8555783709787816,0.0,0.0,0.0,0.0,0.0,0.0,2.3956194387405887,0.0,5.844,0.0,0.7707171,326c9091-9199-4ad1-bde8-6656d2552015#720d0427-1e6a-4fec-aee4-555eb599b3fc#181a7ff40,2289,Page 1 of DatesReha -  2/3,Reliable
44,3,19,2,2,3,0,0,6,6,0,0,0,0,9,0,18,0,4.28057204008172,0.2918571845510264,1.8484288354898335,0.1945714563673509,0.1945714563673509,0.2918571845510264,0.0,0.0,0.5837143691020528,0.5837143691020528,0.0,0.0,0.0,0.0,0.8755715536530791,0.0,1.7511431073061583,0.0,10.279,0.0,0.785333,326c9091-9199-4ad1-bde8-6656d2552015#720d0427-1e6a-4fec-aee4-555eb599b3fc#181a7ff40,2289,Page 1 of DatesReha -  3/3,Reliable
96,3,19,1,1,1,0,0,8,8,0,0,0,0,1,0,31,0,8.036835496023443,0.2511511092507326,1.5906236919213064,0.0837170364169108,0.0837170364169108,0.0837170364169108,0.0,0.0,0.6697362913352869,0.6697362913352869,0.0,0.0,0.0,0.0,0.0837170364169108,0.0,2.5952281289242367,0.0,11.944999999999997,28.568,0.61559176,32PT7WK7DMRJMWMYT9R6F5WX4A23DO#143531b2-34e1-46fc-bcf2-862a8f04e14e#1A1LVAHYYH7TGN2,1468,Page 1 of Dates -  2/5,Reliable
81,7,22,2,2,2,0,0,8,8,0,0,0,0,3,0,33,0,4.585597826086956,0.3962862318840579,1.2454710144927534,0.1132246376811594,0.1132246376811594,0.1132246376811594,0.0,0.0,0.4528985507246376,0.4528985507246376,0.0,0.0,0.0,0.0,0.1698369565217391,0.0,1.8682065217391304,0.0,17.664,0.0,0.5699057,32PT7WK7DMRJMWMYT9R6F5WX4A23DO#143531b2-34e1-46fc-bcf2-862a8f04e14e#1A1LVAHYYH7TGN2,1468,Page 1 of Dates -  3/5,Reliable
66,7,20,2,2,2,0,0,7,7,0,0,0,0,4,0,33,0,5.020538566864445,0.5324813631522897,1.521375323292256,0.1521375323292256,0.1521375323292256,0.1521375323292256,0.0,0.0,0.5324813631522897,0.5324813631522897,0.0,0.0,0.0,0.0,0.3042750646584512,0.0,2.5102692834322227,0.0,13.146,0.0,0.59147316,32PT7WK7DMRJMWMYT9R6F5WX4A23DO#143531b2-34e1-46fc-bcf2-862a8f04e14e#1A1LVAHYYH7TGN2,1468,Page 1 of Dates -  4/5,Reliable
67,5,15,2,2,3,0,0,4,4,0,0,0,0,5,0,18,0,8.255298176441597,0.6160670280926565,1.8482010842779693,0.2464268112370626,0.2464268112370626,0.3696402168555939,0.0,0.0,0.4928536224741252,0.4928536224741252,0.0,0.0,0.0,0.0,0.6160670280926565,0.0,2.217841301133564,0.0,8.116,26.606,0.77831185,32PT7WK7DMRJMWMYT9R6F5WX4A23DO#143531b2-34e1-46fc-bcf2-862a8f04e14e#1A1LVAHYYH7TGN2,1468,Page 1 of Dates -  5/5,Reliable
60,6,13,1,1,1,0,0,5,5,0,0,0,0,8,0,16,0,2.298498314434569,0.2298498314434569,0.49800796812749,0.0383083052405761,0.0383083052405761,0.0383083052405761,0.0,0.0,0.1915415262028807,0.1915415262028807,0.0,0.0,0.0,0.0,0.3064664419246092,0.0,0.6129328838492185,0.0,26.104,0.0,0.7724437,33NOQL7T9OB8QUX0X8BZXENB8EE8ZU#e527452e-a29d-47a0-922e-1e027ed7ea81#1A30LFDYOWI2DTZ,2288,Page 1 of DatesReha -  1/3,Reliable
26,1,11,1,1,1,0,0,4,4,0,0,0,0,1,0,10,0,6.1277398067405136,0.2356823002592505,2.592505302851756,0.2356823002592505,0.2356823002592505,0.2356823002592505,0.0,0.0,0.942729201037002,0.942729201037002,0.0,0.0,0.0,0.0,0.2356823002592505,0.0,2.356823002592505,0.0,4.243,0.0,0.78478295,33NOQL7T9OB8QUX0X8BZXENB8EE8ZU#e527452e-a29d-47a0-922e-1e027ed7ea81#1A30LFDYOWI2DTZ,2288,Page 1 of DatesReha -  2/3,Reliable
40,5,17,2,2,3,0,0,5,5,0,0,0,0,9,0,16,0,4.81637567730283,0.6020469596628537,2.046959662853703,0.2408187838651415,0.2408187838651415,0.3612281757977122,0.0,0.0,0.6020469596628537,0.6020469596628537,0.0,0.0,0.0,0.0,1.0836845273931368,0.0,1.926550270921132,0.0,8.305,0.0,0.8197101,33NOQL7T9OB8QUX0X8BZXENB8EE8ZU#e527452e-a29d-47a0-922e-1e027ed7ea81#1A30LFDYOWI2DTZ,2288,Page 1 of DatesReha -  3/3,Reliable
73,8,23,2,2,2,0,0,9,8,0,0,0,0,0,0,18,0,4.777799594214281,0.5235944760782774,1.5053341187250475,0.1308986190195693,0.1308986190195693,0.1308986190195693,0.0,0.0,0.589043785588062,0.5235944760782774,0.0,0.0,0.0,0.0,0.0,0.0,1.178087571176124,0.0,15.279,0.0,0.6048713,34ad42b2-1f59-425e-8c76-3a3eedcd4209#34459634-95a8-409f-a797-f899bbf7a2ab#1146dca75,2289,Page 1 of DatesReha -  1/3,Reliable
27,2,11,1,1,1,0,0,4,4,0,0,0,0,0,0,9,0,8.872822872165626,0.6572461386789352,3.614853762734144,0.3286230693394676,0.3286230693394676,0.3286230693394676,0.0,0.0,1.3144922773578704,1.3144922773578704,0.0,0.0,0.0,0.0,0.0,0.0,2.9576076240552087,0.0,3.043,0.0,0.71094847,34ad42b2-1f59-425e-8c76-3a3eedcd4209#34459634-95a8-409f-a797-f899bbf7a2ab#1146dca75,2289,Page 1 of DatesReha -  2/3,Reliable
37,4,17,2,2,3,0,0,5,5,0,0,0,0,5,0,14,0,6.079526782780151,0.6572461386789352,2.793296089385475,0.3286230693394676,0.3286230693394676,0.4929346040092014,0.0,0.0,0.821557673348669,0.821557673348669,0.0,0.0,0.0,0.0,0.821557673348669,0.0,2.300361485376273,0.0,6.086,0.0,0.7939,34ad42b2-1f59-425e-8c76-3a3eedcd4209#34459634-95a8-409f-a797-f899bbf7a2ab#1146dca75,2289,Page 1 of DatesReha -  3/3,Reliable
19,5,10,2,2,2,0,0,2,2,0,0,0,0,4,0,8,0,5.558806319485079,1.462843768285547,2.925687536571094,0.5851375073142188,0.5851375073142188,0.5851375073142188,0.0,0.0,0.5851375073142188,0.5851375073142188,0.0,0.0,0.0,0.0,1.1702750146284375,0.0,2.340550029256875,0.0,3.418,0.0,0.88802207,3566S7OX5DV7VK79FSA1RK74KFT179#67d2d906-c129-445b-ac86-301378630d0d#1A27ITI0SFLNSHZ,1469,Page 1 of Dates -  1/5,Unreliable
8,5,10,2,2,2,0,0,2,2,0,0,0,0,9,0,9,0,2.8901734104046244,1.8063583815028903,3.6127167630057806,0.7225433526011561,0.7225433526011561,0.7225433526011561,0.0,0.0,0.7225433526011561,0.7225433526011561,0.0,0.0,0.0,0.0,3.2514450867052025,0.0,3.2514450867052025,0.0,2.768,0.0,0.97447115,3566S7OX5DV7VK79FSA1RK74KFT179#67d2d906-c129-445b-ac86-301378630d0d#1A27ITI0SFLNSHZ,1469,Page 1 of Dates -  2/5,Unreliable
