mutation_count,mouse_move_count,mouse_interaction_count,mouse_up_count,mouse_down_count,click_count,context_menu_count,dbl_click_count,focus_count,blur_count,touch_start_count,touch_move_departed_count,touch_end_count,touch_cancel_count,scroll_count,viewport_resize_count,input_count,touch_count,mutation_per_second,mouse_move_per_second,mouse_interaction_per_second,mouse_up_per_second,mouse_down_per_second,click_per_second,context_menu_per_second,dbl_click_per_second,focus_per_second,blur_per_second,touch_start_per_second,touch_move_departed_per_second,touch_end_per_second,touch_cancel_per_second,scroll_per_second,viewport_resize_per_second,input_per_second,touch_per_second,active_s,inactivity_s,DatesReha,Amounts,Dates,Table,Your Task,recording_id,workunit_id,step_id,class
6,2,16,2,2,2,0,0,3,3,2,0,2,0,0,0,0,0,2.925402243,0.975134081,7.801072647,0.975134081,0.975134081,0.975134081,0,0,1.462701121,1.462701121,0.975134081,0,0.975134081,0,0,0,0,0,2.051,0,0,1,0,0,0,c7d1ccb3-c588-46d9-b0b9-1c08a39a240a#8c4d8599-2a6a-4f77-a1c7-4076e482dce2#126d19227,Amounts -  10/11,1470,Reliable
14,2,15,2,2,3,0,0,2,2,2,0,2,0,0,0,0,0,1.470897247,0.210128178,1.575961336,0.210128178,0.210128178,0.315192267,0,0,0.210128178,0.210128178,0.210128178,0,0.210128178,0,0,0,0,0,9.518,0,0,1,0,0,0,c7d1ccb3-c588-46d9-b0b9-1c08a39a240a#8c4d8599-2a6a-4f77-a1c7-4076e482dce2#126d19227,Amounts -  11/11,1470,Reliable
10,2,16,2,2,2,0,0,3,3,2,0,2,0,0,0,0,0,3.47826087,0.695652174,5.565217391,0.695652174,0.695652174,0.695652174,0,0,1.043478261,1.043478261,0.695652174,0,0.695652174,0,0,0,0,0,2.875,0,0,1,0,0,0,c7d1ccb3-c588-46d9-b0b9-1c08a39a240a#8c4d8599-2a6a-4f77-a1c7-4076e482dce2#126d19227,Amounts -  2/11,1470,Reliable
6,2,16,2,2,2,0,0,3,3,2,0,2,0,0,0,0,0,3.099173554,1.033057851,8.26446281,1.033057851,1.033057851,1.033057851,0,0,1.549586777,1.549586777,1.033057851,0,1.033057851,0,0,0,0,0,1.936,0,0,1,0,0,0,c7d1ccb3-c588-46d9-b0b9-1c08a39a240a#8c4d8599-2a6a-4f77-a1c7-4076e482dce2#126d19227,Amounts -  3/11,1470,Reliable
5,2,16,2,2,2,0,0,3,3,2,0,2,0,0,0,0,0,2.866972477,1.146788991,9.174311927,1.146788991,1.146788991,1.146788991,0,0,1.720183486,1.720183486,1.146788991,0,1.146788991,0,0,0,0,0,1.744,0,0,1,0,0,0,c7d1ccb3-c588-46d9-b0b9-1c08a39a240a#8c4d8599-2a6a-4f77-a1c7-4076e482dce2#126d19227,Amounts -  4/11,1470,Reliable
7,2,16,2,2,2,0,0,3,3,2,0,2,0,0,0,0,0,3.923766816,1.121076233,8.968609865,1.121076233,1.121076233,1.121076233,0,0,1.68161435,1.68161435,1.121076233,0,1.121076233,0,0,0,0,0,1.784,0,0,1,0,0,0,c7d1ccb3-c588-46d9-b0b9-1c08a39a240a#8c4d8599-2a6a-4f77-a1c7-4076e482dce2#126d19227,Amounts -  5/11,1470,Reliable
6,2,16,2,2,2,0,0,3,3,2,0,2,0,0,0,0,0,2.656042497,0.885347499,7.082779991,0.885347499,0.885347499,0.885347499,0,0,1.328021248,1.328021248,0.885347499,0,0.885347499,0,0,0,0,0,2.259,0,0,1,0,0,0,c7d1ccb3-c588-46d9-b0b9-1c08a39a240a#8c4d8599-2a6a-4f77-a1c7-4076e482dce2#126d19227,Amounts -  6/11,1470,Reliable
14,2,22,2,2,2,0,0,3,3,5,0,5,0,0,0,0,4,1.407601046,0.201085864,2.2119445,0.201085864,0.201085864,0.201085864,0,0,0.301628795,0.301628795,0.502714659,0,0.502714659,0,0,0,0,0.402171727,9.946,0,0,1,0,0,0,c7d1ccb3-c588-46d9-b0b9-1c08a39a240a#8c4d8599-2a6a-4f77-a1c7-4076e482dce2#126d19227,Amounts -  7/11,1470,Reliable
7,2,16,2,2,2,0,0,3,3,2,0,2,0,0,0,0,0,3.53713997,1.01061142,8.084891359,1.01061142,1.01061142,1.01061142,0,0,1.51591713,1.51591713,1.01061142,0,1.01061142,0,0,0,0,0,1.979,0,0,1,0,0,0,c7d1ccb3-c588-46d9-b0b9-1c08a39a240a#8c4d8599-2a6a-4f77-a1c7-4076e482dce2#126d19227,Amounts -  8/11,1470,Reliable
6,2,16,2,2,2,0,0,3,3,2,0,2,0,0,0,0,0,3.092783505,1.030927835,8.24742268,1.030927835,1.030927835,1.030927835,0,0,1.546391753,1.546391753,1.030927835,0,1.030927835,0,0,0,0,0,1.94,0,0,1,0,0,0,c7d1ccb3-c588-46d9-b0b9-1c08a39a240a#8c4d8599-2a6a-4f77-a1c7-4076e482dce2#126d19227,Amounts -  9/11,1470,Reliable
21,3,25,3,3,3,0,0,5,5,3,0,3,0,0,0,5,0,3.657262278,0.52246604,4.353883664,0.52246604,0.52246604,0.52246604,0,0,0.870776733,0.870776733,0.52246604,0,0.52246604,0,0,0,0.870776733,0,5.742,0,0,1,0,0,0,e137acbe-23bd-49c3-8f04-bac1f3643e6d#813aaa1e-7d6c-421a-9af8-28b39a28f898#126d19227,Amounts -  1/11,1470,Reliable
6,2,16,2,2,2,0,0,3,3,2,0,2,0,0,0,0,0,3.112033195,1.037344398,8.298755187,1.037344398,1.037344398,1.037344398,0,0,1.556016598,1.556016598,1.037344398,0,1.037344398,0,0,0,0,0,1.928,0,0,1,0,0,0,e137acbe-23bd-49c3-8f04-bac1f3643e6d#813aaa1e-7d6c-421a-9af8-28b39a28f898#126d19227,Amounts -  10/11,1470,Reliable
8,3,22,3,3,4,0,0,3,3,3,0,3,0,0,0,0,0,1.808318264,0.678119349,4.972875226,0.678119349,0.678119349,0.904159132,0,0,0.678119349,0.678119349,0.678119349,0,0.678119349,0,0,0,0,0,4.424,0,0,1,0,0,0,e137acbe-23bd-49c3-8f04-bac1f3643e6d#813aaa1e-7d6c-421a-9af8-28b39a28f898#126d19227,Amounts -  11/11,1470,Reliable
7,2,16,2,2,2,0,0,3,3,2,0,2,0,0,0,0,0,3.240740741,0.925925926,7.407407407,0.925925926,0.925925926,0.925925926,0,0,1.388888889,1.388888889,0.925925926,0,0.925925926,0,0,0,0,0,2.16,0,0,1,0,0,0,e137acbe-23bd-49c3-8f04-bac1f3643e6d#813aaa1e-7d6c-421a-9af8-28b39a28f898#126d19227,Amounts -  2/11,1470,Reliable
7,2,16,2,2,2,0,0,3,3,2,0,2,0,0,0,0,0,3.619441572,1.034126163,8.273009307,1.034126163,1.034126163,1.034126163,0,0,1.551189245,1.551189245,1.034126163,0,1.034126163,0,0,0,0,0,1.934,0,0,1,0,0,0,e137acbe-23bd-49c3-8f04-bac1f3643e6d#813aaa1e-7d6c-421a-9af8-28b39a28f898#126d19227,Amounts -  3/11,1470,Reliable
6,2,16,2,2,2,0,0,3,3,2,0,2,0,0,0,0,0,3.149606299,1.049868766,8.398950131,1.049868766,1.049868766,1.049868766,0,0,1.57480315,1.57480315,1.049868766,0,1.049868766,0,0,0,0,0,1.905,0,0,1,0,0,0,e137acbe-23bd-49c3-8f04-bac1f3643e6d#813aaa1e-7d6c-421a-9af8-28b39a28f898#126d19227,Amounts -  4/11,1470,Reliable
6,2,16,2,2,2,0,0,3,3,2,0,2,0,0,0,0,0,3.344481605,1.114827202,8.918617614,1.114827202,1.114827202,1.114827202,0,0,1.672240803,1.672240803,1.114827202,0,1.114827202,0,0,0,0,0,1.794,0,0,1,0,0,0,e137acbe-23bd-49c3-8f04-bac1f3643e6d#813aaa1e-7d6c-421a-9af8-28b39a28f898#126d19227,Amounts -  5/11,1470,Reliable
5,2,16,2,2,2,0,0,3,3,2,0,2,0,0,0,0,0,3.164556962,1.265822785,10.126582278,1.265822785,1.265822785,1.265822785,0,0,1.898734177,1.898734177,1.265822785,0,1.265822785,0,0,0,0,0,1.58,0,0,1,0,0,0,e137acbe-23bd-49c3-8f04-bac1f3643e6d#813aaa1e-7d6c-421a-9af8-28b39a28f898#126d19227,Amounts -  6/11,1470,Reliable
8,2,16,2,2,2,0,0,3,3,2,0,2,0,0,0,0,0,2.689979825,0.672494956,5.37995965,0.672494956,0.672494956,0.672494956,0,0,1.008742434,1.008742434,0.672494956,0,0.672494956,0,0,0,0,0,2.974,0,0,1,0,0,0,e137acbe-23bd-49c3-8f04-bac1f3643e6d#813aaa1e-7d6c-421a-9af8-28b39a28f898#126d19227,Amounts -  7/11,1470,Reliable
6,2,16,2,2,2,0,0,3,3,2,0,2,0,0,0,0,0,3.418803419,1.13960114,9.116809117,1.13960114,1.13960114,1.13960114,0,0,1.709401709,1.709401709,1.13960114,0,1.13960114,0,0,0,0,0,1.755,0,0,1,0,0,0,e137acbe-23bd-49c3-8f04-bac1f3643e6d#813aaa1e-7d6c-421a-9af8-28b39a28f898#126d19227,Amounts -  8/11,1470,Reliable
6,2,16,2,2,2,0,0,3,3,2,0,2,0,0,0,0,0,3.407155026,1.135718342,9.085746735,1.135718342,1.135718342,1.135718342,0,0,1.703577513,1.703577513,1.135718342,0,1.135718342,0,0,0,0,0,1.761,0,0,1,0,0,0,e137acbe-23bd-49c3-8f04-bac1f3643e6d#813aaa1e-7d6c-421a-9af8-28b39a28f898#126d19227,Amounts -  9/11,1470,Reliable
16,8,14,2,2,2,0,0,4,4,0,0,0,0,0,0,5,0,3.861003861,1.930501931,3.378378378,0.482625483,0.482625483,0.482625483,0,0,0.965250965,0.965250965,0,0,0,0,0,0,1.206563707,0,4.144,0,0,1,0,0,0,32L724R85LW71W77JLPOJ5FB53RIPU#4d948a41-a22e-4644-9e98-a25c4013573c#1A12643DLPAKUFH,Amounts -  1/5,1469,Unreliable
15,7,12,2,2,2,0,0,3,3,0,0,0,0,0,0,3,0,2.701242572,1.260579867,2.160994057,0.360165676,0.360165676,0.360165676,0,0,0.540248514,0.540248514,0,0,0,0,0,0,0.540248514,0,5.553,0,0,1,0,0,0,32L724R85LW71W77JLPOJ5FB53RIPU#4d948a41-a22e-4644-9e98-a25c4013573c#1A12643DLPAKUFH,Amounts -  2/5,1469,Unreliable
14,7,12,2,2,2,0,0,3,3,0,0,0,0,0,0,3,0,2.712127083,1.356063541,2.324680356,0.387446726,0.387446726,0.387446726,0,0,0.581170089,0.581170089,0,0,0,0,0,0,0.581170089,0,5.162,0,0,1,0,0,0,32L724R85LW71W77JLPOJ5FB53RIPU#4d948a41-a22e-4644-9e98-a25c4013573c#1A12643DLPAKUFH,Amounts -  3/5,1469,Unreliable
12,5,12,2,2,2,0,0,3,3,0,0,0,0,0,0,3,0,2.483957773,1.034982405,2.483957773,0.413992962,0.413992962,0.413992962,0,0,0.620989443,0.620989443,0,0,0,0,0,0,0.620989443,0,4.831,0,0,1,0,0,0,32L724R85LW71W77JLPOJ5FB53RIPU#4d948a41-a22e-4644-9e98-a25c4013573c#1A12643DLPAKUFH,Amounts -  4/5,1469,Unreliable
13,6,16,3,3,4,0,0,3,3,0,0,0,0,0,0,3,0,2.743194767,1.266089892,3.376239713,0.633044946,0.633044946,0.844059928,0,0,0.633044946,0.633044946,0,0,0,0,0,0,0.633044946,0,4.739,0,0,1,0,0,0,32L724R85LW71W77JLPOJ5FB53RIPU#4d948a41-a22e-4644-9e98-a25c4013573c#1A12643DLPAKUFH,Amounts -  5/5,1469,Unreliable
4,1,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,4.4345898,1.10864745,7.760532151,1.10864745,1.10864745,1.10864745,0,0,2.2172949,2.2172949,0,0,0,0,0,0,0,0,0.902,0,0,1,0,0,0,338431Z1FLR29VYPU86I8XBCIWCORP#16da390e-0260-4fea-bf10-4ecc29972cf3#1A12643DLPAKUFH,Amounts -  2/9,1469,Unreliable
4,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,6.379585327,0,11.164274322,1.594896332,1.594896332,1.594896332,0,0,3.189792663,3.189792663,0,0,0,0,0,0,0,0,0.627,0,0,1,0,0,0,338431Z1FLR29VYPU86I8XBCIWCORP#16da390e-0260-4fea-bf10-4ecc29972cf3#1A12643DLPAKUFH,Amounts -  3/9,1469,Unreliable
3,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,12.987012987,0,30.303030303,4.329004329,4.329004329,4.329004329,0,0,8.658008658,8.658008658,0,0,0,0,0,0,0,0,0.231,0,0,1,0,0,0,338431Z1FLR29VYPU86I8XBCIWCORP#16da390e-0260-4fea-bf10-4ecc29972cf3#1A12643DLPAKUFH,Amounts -  4/9,1469,Unreliable
4,0,8,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0,11.235955056,0,22.471910112,2.808988764,2.808988764,2.808988764,0,2.808988764,5.617977528,5.617977528,0,0,0,0,0,0,0,0,0.356,0,0,1,0,0,0,338431Z1FLR29VYPU86I8XBCIWCORP#16da390e-0260-4fea-bf10-4ecc29972cf3#1A12643DLPAKUFH,Amounts -  5/9,1469,Unreliable
3,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,16.483516484,0,38.461538462,5.494505495,5.494505495,5.494505495,0,0,10.989010989,10.989010989,0,0,0,0,0,0,0,0,0.182,0,0,1,0,0,0,338431Z1FLR29VYPU86I8XBCIWCORP#16da390e-0260-4fea-bf10-4ecc29972cf3#1A12643DLPAKUFH,Amounts -  6/9,1469,Unreliable
5,0,13,2,2,1,0,0,4,4,0,0,0,0,0,0,0,0,4.775549188,0,12.416427889,1.910219675,1.910219675,0.955109838,0,0,3.820439351,3.820439351,0,0,0,0,0,0,0,0,1.047,0,0,1,0,0,0,338431Z1FLR29VYPU86I8XBCIWCORP#16da390e-0260-4fea-bf10-4ecc29972cf3#1A12643DLPAKUFH,Amounts -  7/9,1469,Unreliable
6,4,13,2,2,4,0,0,2,3,0,0,0,0,0,0,0,0,2.250562641,1.500375094,4.876219055,0.750187547,0.750187547,1.500375094,0,0,0.750187547,1.12528132,0,0,0,0,0,0,0,0,2.666,0,0,1,0,0,0,338431Z1FLR29VYPU86I8XBCIWCORP#16da390e-0260-4fea-bf10-4ecc29972cf3#1A12643DLPAKUFH,Amounts -  9/9,1469,Unreliable
18,8,14,2,2,2,0,0,4,4,0,0,0,0,0,0,5,0,4.748087576,2.110261145,3.692957003,0.527565286,0.527565286,0.527565286,0,0,1.055130572,1.055130572,0,0,0,0,0,0,1.318913216,0,3.791,0,0,1,0,0,0,38Z7YZ2SB3ES188MJY4DJA5LA1CQIW#1c095bb6-b177-42fb-ac9f-d2786620d22a#1A12643DLPAKUFH,Amounts -  1/2,1469,Unreliable
5,3,6,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,2.723311547,1.633986928,3.267973856,0.544662309,0.544662309,1.089324619,0,0,0.544662309,0.544662309,0,0,0,0,0,0,0,0,1.836,0,0,1,0,0,0,38Z7YZ2SB3ES188MJY4DJA5LA1CQIW#1c095bb6-b177-42fb-ac9f-d2786620d22a#1A12643DLPAKUFH,Amounts -  2/2,1469,Unreliable
6,5,6,1,1,2,0,0,1,1,0,0,0,0,0,0,1,0,2.44100895,2.034174125,2.44100895,0.406834825,0.406834825,0.81366965,0,0,0.406834825,0.406834825,0,0,0,0,0,0,0.406834825,0,2.458,0,0,1,0,0,0,31J7RYECZL26A5WBJMBBAPP5JTSL1O#be6484cd-e172-478e-b7f5-bd46c1985f7c#1A1CU6WXCHWPMEK,Amounts -  5/5,1469,Unreliable
4,0,13,2,2,1,0,0,4,4,0,0,0,0,0,0,0,0,11.494252874,0,37.356321839,5.747126437,5.747126437,2.873563218,0,0,11.494252874,11.494252874,0,0,0,0,0,0,0,0,0.348,0,0,1,0,0,0,3QXFBUZ4ZKS6XA98AJOF8ZPUY9SGU1#3f842857-202a-4579-892c-a25b82b4c0ed#1A1CU6WXCHWPMEK,Amounts -  2/5,1469,Reliable
7,3,14,2,2,3,0,0,3,4,0,0,0,0,0,0,0,0,3.243744208,1.390176089,6.487488415,0.926784059,0.926784059,1.390176089,0,0,1.390176089,1.853568119,0,0,0,0,0,0,0,0,2.158,0,0,1,0,0,0,3XBXDSS888VE06H4QFWI5YT6O6TLXY#4ba94b51-58fe-4d59-826c-b74f8bf4feab#1A1CU6WXCHWPMEK,Amounts -  10/10,1469,Unreliable
4,0,13,2,2,1,0,0,4,4,0,0,0,0,0,0,0,0,15.151515152,0,49.242424242,7.575757576,7.575757576,3.787878788,0,0,15.151515152,15.151515152,0,0,0,0,0,0,0,0,0.264,0,0,1,0,0,0,3YOAVL4CA0T77TAYL5LMG276AMXZ4L#191ff911-56b3-4405-b0f2-afb15b456cf4#1A1CU6WXCHWPMEK,Amounts -  2/7,1469,Unreliable
3,1,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,17.647058824,5.882352941,41.176470588,5.882352941,5.882352941,5.882352941,0,0,11.764705882,11.764705882,0,0,0,0,0,0,0,0,0.17,0,0,1,0,0,0,3YOAVL4CA0T77TAYL5LMG276AMXZ4L#191ff911-56b3-4405-b0f2-afb15b456cf4#1A1CU6WXCHWPMEK,Amounts -  3/7,1469,Unreliable
3,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,9.404388715,0,21.943573668,3.134796238,3.134796238,3.134796238,0,0,6.269592476,6.269592476,0,0,0,0,0,0,0,0,0.319,0,0,1,0,0,0,3YOAVL4CA0T77TAYL5LMG276AMXZ4L#191ff911-56b3-4405-b0f2-afb15b456cf4#1A1CU6WXCHWPMEK,Amounts -  4/7,1469,Unreliable
30,14,15,3,3,3,0,0,3,3,0,0,0,0,0,0,10,0,2.719608376,1.269150576,1.359804188,0.271960838,0.271960838,0.271960838,0,0,0.271960838,0.271960838,0,0,0,0,0,0,0.906536125,0,11.031,0,0,1,0,0,0,3JHB4BPSFKLZQ7FJF4Y06H6IR9T9QW#fcd17886-8e59-4001-b252-6f9a295afb2d#1A1RK5RPMDC5921,Amounts -  1/11,1469,Reliable
27,18,12,2,2,2,0,0,3,3,0,0,0,0,2,0,3,0,2.326583369,1.551055579,1.034037053,0.172339509,0.172339509,0.172339509,0,0,0.258509263,0.258509263,0,0,0,0,0.172339509,0,0.258509263,0,11.605,0,0,1,0,0,0,3JHB4BPSFKLZQ7FJF4Y06H6IR9T9QW#fcd17886-8e59-4001-b252-6f9a295afb2d#1A1RK5RPMDC5921,Amounts -  10/11,1469,Reliable
28,20,21,4,4,5,0,0,4,4,0,0,0,0,2,0,3,0,2.09392761,1.495662579,1.570445707,0.299132516,0.299132516,0.373915645,0,0,0.299132516,0.299132516,0,0,0,0,0.149566258,0,0.224349387,0,13.372,0,0,1,0,0,0,3JHB4BPSFKLZQ7FJF4Y06H6IR9T9QW#fcd17886-8e59-4001-b252-6f9a295afb2d#1A1RK5RPMDC5921,Amounts -  11/11,1469,Reliable
16,10,12,2,2,2,0,0,3,3,0,0,0,0,2,0,3,0,1.872220922,1.170138076,1.404165692,0.234027615,0.234027615,0.234027615,0,0,0.351041423,0.351041423,0,0,0,0,0.234027615,0,0.351041423,0,8.546,0,0,1,0,0,0,3JHB4BPSFKLZQ7FJF4Y06H6IR9T9QW#fcd17886-8e59-4001-b252-6f9a295afb2d#1A1RK5RPMDC5921,Amounts -  2/11,1469,Reliable
37,31,35,7,7,7,0,0,7,7,0,0,0,0,2,0,6,0,1.818807452,1.523865703,1.720493536,0.344098707,0.344098707,0.344098707,0,0,0.344098707,0.344098707,0,0,0,0,0.098313916,0,0.294941749,0,20.343,0,0,1,0,0,0,3JHB4BPSFKLZQ7FJF4Y06H6IR9T9QW#fcd17886-8e59-4001-b252-6f9a295afb2d#1A1RK5RPMDC5921,Amounts -  3/11,1469,Reliable
26,15,19,4,4,4,0,1,3,3,0,0,0,0,2,0,6,0,2.103559871,1.213592233,1.537216828,0.323624595,0.323624595,0.323624595,0,0.080906149,0.242718447,0.242718447,0,0,0,0,0.161812298,0,0.485436893,0,12.36,0,0,1,0,0,0,3JHB4BPSFKLZQ7FJF4Y06H6IR9T9QW#fcd17886-8e59-4001-b252-6f9a295afb2d#1A1RK5RPMDC5921,Amounts -  5/11,1469,Reliable
25,13,15,3,3,3,0,0,3,3,0,0,0,0,0,0,4,0,2.342359224,1.218026797,1.405415535,0.281083107,0.281083107,0.281083107,0,0,0.281083107,0.281083107,0,0,0,0,0,0,0.374777476,0,10.673,0,0,1,0,0,0,3JHB4BPSFKLZQ7FJF4Y06H6IR9T9QW#fcd17886-8e59-4001-b252-6f9a295afb2d#1A1RK5RPMDC5921,Amounts -  6/11,1469,Reliable
17,12,15,3,3,3,0,0,3,3,0,0,0,0,0,0,4,0,1.820518312,1.28507175,1.606339687,0.321267937,0.321267937,0.321267937,0,0,0.321267937,0.321267937,0,0,0,0,0,0,0.42835725,0,9.338,0,0,1,0,0,0,3JHB4BPSFKLZQ7FJF4Y06H6IR9T9QW#fcd17886-8e59-4001-b252-6f9a295afb2d#1A1RK5RPMDC5921,Amounts -  7/11,1469,Reliable
52,57,6,1,1,2,0,0,1,1,0,0,0,0,2,0,8,0,1.393093471,1.527044767,0.160741554,0.026790259,0.026790259,0.053580518,0,0,0.026790259,0.026790259,0,0,0,0,0.053580518,0,0.214322072,0,37.327,0,0,1,0,0,0,3KVQ0UJWPXXL9H9TONKPMQJ2TERW5W#5f6785cb-794a-44ef-abdf-10e921a4812f#1A1RK5RPMDC5921,Amounts -  1/1,1469,Reliable
30,19,11,2,2,3,0,0,2,2,0,0,0,0,0,0,7,0,1.690712353,1.070784491,0.619927863,0.112714157,0.112714157,0.169071235,0,0,0.112714157,0.112714157,0,0,0,0,0,0,0.394499549,0,17.744,0,0,1,0,0,0,3LB1BGHFL28RJOFJ4KKBA3AWKN5YTC#425825ae-f888-4bd0-b768-e6babcc08cfc#1A1RK5RPMDC5921,Amounts -  1/1,1469,Unreliable
30,8,14,2,2,2,0,0,4,4,0,0,0,0,0,0,5,0,2.267402313,0.604640617,1.058121079,0.151160154,0.151160154,0.151160154,0,0,0.302320308,0.302320308,0,0,0,0,0,0,0.377900385,0,13.231,0,0,1,0,0,0,30UZJB2POHOOIJ75E39NHT85VLZ531#2bbbe4e3-6616-487e-9db5-ef129533b90f#1A1UVMC5YFTIRLE,Amounts -  1/4,1469,Unreliable
