mutation_count,mouse_move_count,mouse_interaction_count,mouse_up_count,mouse_down_count,click_count,context_menu_count,dbl_click_count,focus_count,blur_count,touch_start_count,touch_move_departed_count,touch_end_count,touch_cancel_count,scroll_count,viewport_resize_count,input_count,touch_count,mutation_per_second,mouse_move_per_second,mouse_interaction_per_second,mouse_up_per_second,mouse_down_per_second,click_per_second,context_menu_per_second,dbl_click_per_second,focus_per_second,blur_per_second,touch_start_per_second,touch_move_departed_per_second,touch_end_per_second,touch_cancel_per_second,scroll_per_second,viewport_resize_per_second,input_per_second,touch_per_second,active_s,inactivity_s,DatesReha,Amounts,Dates,Table,Your Task,recording_id,workunit_id,step_id,class
70,4,20,1,1,2,0,0,8,8,0,0,0,0,0,0,35,0,6.550014036,0.374286516,1.871432582,0.093571629,0.093571629,0.187143258,0,0,0.748573033,0.748573033,0,0,0,0,0,0,3.275007018,0,10.687,0,0,0,1,0,0,badec7a0-f38f-4735-b807-32be0533d3dd#1e3881b3-fb4f-4afe-8e99-b42946b4ad4d#10c85219c,Dates -  2/5,1470,Unreliable
61,2,20,1,1,2,0,0,8,8,0,0,0,0,0,0,28,0,6.710671067,0.220022002,2.200220022,0.110011001,0.110011001,0.220022002,0,0,0.880088009,0.880088009,0,0,0,0,0,0,3.080308031,0,9.09,0,0,0,1,0,0,badec7a0-f38f-4735-b807-32be0533d3dd#1e3881b3-fb4f-4afe-8e99-b42946b4ad4d#10c85219c,Dates -  3/5,1470,Unreliable
3,1,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,10.83032491,3.610108303,25.270758123,3.610108303,3.610108303,3.610108303,0,0,7.220216606,7.220216606,0,0,0,0,0,0,0,0,0.277,0,0,1,0,0,0,3B623HUYJ42BPIBM2GHR1LQ8PX4S8Z#7204e965-5006-479b-b0d6-692e094d55cf#1A13MY4TSS0TO8J,Amounts -  2/7,1469,Unreliable
5,1,14,2,2,1,0,1,4,4,0,0,0,0,0,0,0,0,15.243902439,3.048780488,42.682926829,6.097560976,6.097560976,3.048780488,0,3.048780488,12.195121951,12.195121951,0,0,0,0,0,0,0,0,0.328,0,0,1,0,0,0,3B623HUYJ42BPIBM2GHR1LQ8PX4S8Z#7204e965-5006-479b-b0d6-692e094d55cf#1A13MY4TSS0TO8J,Amounts -  4/7,1469,Unreliable
4,4,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,2.183406114,2.183406114,3.820960699,0.545851528,0.545851528,0.545851528,0,0,1.091703057,1.091703057,0,0,0,0,0,0,0,0,1.832,0,0,1,0,0,0,3B623HUYJ42BPIBM2GHR1LQ8PX4S8Z#7204e965-5006-479b-b0d6-692e094d55cf#1A13MY4TSS0TO8J,Amounts -  5/7,1469,Unreliable
28,11,20,3,3,3,0,0,6,5,0,0,0,0,3,1,8,0,4.566210046,1.793868232,3.261578604,0.489236791,0.489236791,0.489236791,0,0,0.978473581,0.815394651,0,0,0,0,0.489236791,0.16307893,1.304631442,0,6.132,0,0,1,0,0,0,3S8A4GJRD3F4DW923WPYSUEOI62V6F#ac5844db-65a1-407b-a7c0-77862abb3431#1A13MY4TSS0TO8J,Amounts -  1/5,1469,Unreliable
11,7,12,2,2,2,0,0,3,3,0,0,0,0,0,0,3,0,3.184713376,2.026635785,3.474232774,0.579038796,0.579038796,0.579038796,0,0,0.868558193,0.868558193,0,0,0,0,0,0,0.868558193,0,3.454,0,0,1,0,0,0,3S8A4GJRD3F4DW923WPYSUEOI62V6F#ac5844db-65a1-407b-a7c0-77862abb3431#1A13MY4TSS0TO8J,Amounts -  2/5,1469,Unreliable
11,6,15,3,3,3,0,0,3,3,0,0,0,0,0,0,3,0,3.579563944,1.952489424,4.88122356,0.976244712,0.976244712,0.976244712,0,0,0.976244712,0.976244712,0,0,0,0,0,0,0.976244712,0,3.073,0,0,1,0,0,0,3S8A4GJRD3F4DW923WPYSUEOI62V6F#ac5844db-65a1-407b-a7c0-77862abb3431#1A13MY4TSS0TO8J,Amounts -  3/5,1469,Unreliable
11,5,15,3,3,3,0,0,3,3,0,0,0,0,0,0,3,0,3.649635036,1.658925017,4.97677505,0.99535501,0.99535501,0.99535501,0,0,0.99535501,0.99535501,0,0,0,0,0,0,0.99535501,0,3.014,0,0,1,0,0,0,3S8A4GJRD3F4DW923WPYSUEOI62V6F#ac5844db-65a1-407b-a7c0-77862abb3431#1A13MY4TSS0TO8J,Amounts -  4/5,1469,Unreliable
12,7,16,3,3,4,0,0,3,3,0,0,0,0,0,0,3,0,3.278688525,1.912568306,4.371584699,0.819672131,0.819672131,1.092896175,0,0,0.819672131,0.819672131,0,0,0,0,0,0,0.819672131,0,3.66,0,0,1,0,0,0,3S8A4GJRD3F4DW923WPYSUEOI62V6F#ac5844db-65a1-407b-a7c0-77862abb3431#1A13MY4TSS0TO8J,Amounts -  5/5,1469,Unreliable
14,1,21,3,3,3,0,0,6,6,0,0,0,0,1,0,45,0,3.416300634,0.244021474,5.124450952,0.732064422,0.732064422,0.732064422,0,0,1.464128843,1.464128843,0,0,0,0,0.244021474,0,10.980966325,0,4.098,0,0,0,1,0,0,31JUPBOORNGOL5GWI7KQPZCDX2J8LM#42ab0803-629f-4981-9cf9-d4cabd7efdc3#1A1AI4O1K9MGYQZ,Dates -  3/5,1469,Reliable
16,7,17,3,3,3,0,0,4,4,0,0,0,0,0,0,5,0,4.729530003,2.069169376,5.025125628,0.886786876,0.886786876,0.886786876,0,0,1.182382501,1.182382501,0,0,0,0,0,0,1.477978126,0,3.383,0,0,1,0,0,0,37M4O367VJUP45FFKLE2DSHBVII5MV#f23c734c-fb13-4bea-9979-83fde1bd9d25#1A1AI4O1K9MGYQZ,Amounts -  1/4,1469,Unreliable
4,0,13,2,2,1,0,0,4,4,0,0,0,0,0,0,0,0,11.494252874,0,37.356321839,5.747126437,5.747126437,2.873563218,0,0,11.494252874,11.494252874,0,0,0,0,0,0,0,0,0.348,0,0,1,0,0,0,37M4O367VJUP45FFKLE2DSHBVII5MV#f23c734c-fb13-4bea-9979-83fde1bd9d25#1A1AI4O1K9MGYQZ,Amounts -  2/4,1469,Unreliable
5,0,16,3,3,2,0,0,4,4,0,0,0,0,0,0,0,0,10.845986985,0,34.707158351,6.507592191,6.507592191,4.338394794,0,0,8.676789588,8.676789588,0,0,0,0,0,0,0,0,0.461,0,0,1,0,0,0,37M4O367VJUP45FFKLE2DSHBVII5MV#f23c734c-fb13-4bea-9979-83fde1bd9d25#1A1AI4O1K9MGYQZ,Amounts -  3/4,1469,Unreliable
5,3,10,2,2,2,0,0,2,2,0,0,0,0,2,0,5,0,3.484320557,2.090592334,6.968641115,1.393728223,1.393728223,1.393728223,0,0,1.393728223,1.393728223,0,0,0,0,1.393728223,0,3.484320557,0,1.435,0,0,0,1,0,0,3HRWUH63QUEVMN0FWMT2Q76B07O5NP#131d2ed5-cee3-430a-b599-9b760b5c437c#1A1AI4O1K9MGYQZ,Dates -  3/5,1469,Unreliable
5,0,13,2,2,1,0,0,4,4,0,0,0,0,0,0,0,0,17.24137931,0,44.827586207,6.896551724,6.896551724,3.448275862,0,0,13.793103448,13.793103448,0,0,0,0,0,0,0,0,0.29,0,0,1,0,0,0,3KL228NDMVYSUE4WG5KD2CGWWMIGK0#4364241f-fb97-4223-acfc-7872351b5de2#1A1AI4O1K9MGYQZ,Amounts -  4/6,1469,Unreliable
4,0,14,2,2,2,0,0,4,4,0,0,0,0,0,0,0,0,13.071895425,0,45.751633987,6.535947712,6.535947712,6.535947712,0,0,13.071895425,13.071895425,0,0,0,0,0,0,0,0,0.306,0,0,1,0,0,0,3KL228NDMVYSUE4WG5KD2CGWWMIGK0#4364241f-fb97-4223-acfc-7872351b5de2#1A1AI4O1K9MGYQZ,Amounts -  5/6,1469,Unreliable
5,2,11,2,2,3,0,0,2,2,0,0,0,0,0,0,0,0,4.784688995,1.913875598,10.526315789,1.913875598,1.913875598,2.870813397,0,0,1.913875598,1.913875598,0,0,0,0,0,0,0,0,1.045,0,0,1,0,0,0,3QX22DUVOOT62ZUUQCWFHQBA86KMVJ#11a05e85-fe8c-4f18-b052-8ebe2ebb7709#1A1AI4O1K9MGYQZ,Amounts -  2/2,1469,Unreliable
4,3,10,2,2,2,0,0,2,2,0,0,0,0,1,0,7,0,2.78551532,2.08913649,6.963788301,1.39275766,1.39275766,1.39275766,0,0,1.39275766,1.39275766,0,0,0,0,0.69637883,0,4.874651811,0,1.436,0,0,0,1,0,0,385MDVINFCRTGGOEDPOJN027BM0JWX#cfc2165a-a1e9-494e-8dc1-390bb150fb2c#1A1LAU3RXGABY6P,Dates -  2/5,1469,Unreliable
6,3,10,2,2,2,0,0,2,2,0,0,0,0,1,0,12,0,4.507888805,2.253944403,7.513148009,1.502629602,1.502629602,1.502629602,0,0,1.502629602,1.502629602,0,0,0,0,0.751314801,0,9.015777611,0,1.331,0,0,0,1,0,0,3CMIQF80GN2C8ODLHXVOM7FG1FZ6QA#fa6ec339-bfd1-4398-9a6f-cf57d5335d4e#1A1LAU3RXGABY6P,Dates -  2/5,1469,Reliable
5,3,10,2,2,2,0,0,2,2,0,0,0,0,0,0,9,0,3.573981415,2.144388849,7.147962831,1.429592566,1.429592566,1.429592566,0,0,1.429592566,1.429592566,0,0,0,0,0,0,6.433166548,0,1.399,0,0,0,1,0,0,3CMIQF80GN2C8ODLHXVOM7FG1FZ6QA#fa6ec339-bfd1-4398-9a6f-cf57d5335d4e#1A1LAU3RXGABY6P,Dates -  3/5,1469,Unreliable
5,4,11,2,2,3,0,0,2,2,0,0,0,0,0,0,0,0,2.597402597,2.077922078,5.714285714,1.038961039,1.038961039,1.558441558,0,0,1.038961039,1.038961039,0,0,0,0,0,0,0,0,1.925,0,0,1,0,0,0,3JMQI2OLFZHQQ0F8BSBLOJU3DQZDNM#e6bd3a97-b6d9-4471-9ed0-bab56b8ab82b#1A1LAU3RXGABY6P,Amounts -  11/11,1469,Unreliable
5,3,10,2,2,2,0,0,2,2,0,0,0,0,0,0,1,0,3.320053121,1.992031873,6.640106242,1.328021248,1.328021248,1.328021248,0,0,1.328021248,1.328021248,0,0,0,0,0,0,0.664010624,0,1.506,0,0,1,0,0,0,3JMQI2OLFZHQQ0F8BSBLOJU3DQZDNM#e6bd3a97-b6d9-4471-9ed0-bab56b8ab82b#1A1LAU3RXGABY6P,Amounts -  3/11,1469,Unreliable
4,3,10,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,2.252252252,1.689189189,5.630630631,1.126126126,1.126126126,1.126126126,0,0,1.126126126,1.126126126,0,0,0,0,0,0,0,0,1.776,0,0,1,0,0,0,3JMQI2OLFZHQQ0F8BSBLOJU3DQZDNM#e6bd3a97-b6d9-4471-9ed0-bab56b8ab82b#1A1LAU3RXGABY6P,Amounts -  4/11,1469,Unreliable
4,3,10,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,3.20256205,2.401921537,8.006405124,1.601281025,1.601281025,1.601281025,0,0,1.601281025,1.601281025,0,0,0,0,0,0,0,0,1.249,0,0,1,0,0,0,3JMQI2OLFZHQQ0F8BSBLOJU3DQZDNM#e6bd3a97-b6d9-4471-9ed0-bab56b8ab82b#1A1LAU3RXGABY6P,Amounts -  8/11,1469,Unreliable
5,3,13,2,2,1,0,0,4,4,0,0,0,0,0,0,0,0,3.194888179,1.916932907,8.306709265,1.277955272,1.277955272,0.638977636,0,0,2.555910543,2.555910543,0,0,0,0,0,0,0,0,1.565,0,0,1,0,0,0,3JMQI2OLFZHQQ0F8BSBLOJU3DQZDNM#e6bd3a97-b6d9-4471-9ed0-bab56b8ab82b#1A1LAU3RXGABY6P,Amounts -  9/11,1469,Unreliable
5,2,10,2,2,2,0,0,2,2,0,0,0,0,1,0,8,0,4.798464491,1.919385797,9.596928983,1.919385797,1.919385797,1.919385797,0,0,1.919385797,1.919385797,0,0,0,0,0.959692898,0,7.677543186,0,1.042,0,0,0,1,0,0,3MQKOF1EE20GDUOM3T28K27U624DWE#b66bb09b-46c4-473d-b163-582f1c00cffe#1A1LAU3RXGABY6P,Dates -  2/5,1469,Unreliable
4,2,10,2,2,2,0,0,2,2,0,0,0,0,0,0,7,0,3.021148036,1.510574018,7.552870091,1.510574018,1.510574018,1.510574018,0,0,1.510574018,1.510574018,0,0,0,0,0,0,5.287009063,0,1.324,0,0,0,1,0,0,3MQKOF1EE20GDUOM3T28K27U624DWE#b66bb09b-46c4-473d-b163-582f1c00cffe#1A1LAU3RXGABY6P,Dates -  3/5,1469,Unreliable
5,3,10,2,2,2,0,0,2,2,0,0,0,0,4,0,7,0,3.50631136,2.103786816,7.012622721,1.402524544,1.402524544,1.402524544,0,0,1.402524544,1.402524544,0,0,0,0,2.805049088,0,4.908835905,0,1.426,0,0,0,1,0,0,3ZXNP4Z39RXKLRBD82SKBZGIMKX7LM#29f49107-73f8-41c1-b384-a63487f0c98b#1A1LAU3RXGABY6P,Dates -  3/5,1469,Reliable
21,8,17,3,3,3,0,0,4,4,0,0,0,0,0,0,5,0,3.377291734,1.286587327,2.73399807,0.482470248,0.482470248,0.482470248,0,0,0.643293664,0.643293664,0,0,0,0,0,0,0.804117079,0,6.218,0,0,1,0,0,0,30UZJB2POHOOIJ75E39NHT85VS653M#afa025b9-8d22-4db7-a1ae-a5363eda6c02#1A1M9I7L9SSAPJK,Amounts -  1/2,1469,Unreliable
27,9,19,3,3,3,0,0,5,5,0,0,0,0,0,0,8,0,3.594727733,1.198242578,2.529623219,0.399414193,0.399414193,0.399414193,0,0,0.665690321,0.665690321,0,0,0,0,0,0,1.065104513,0,7.511,0,0,1,0,0,0,386T3MLZLN7BO9RATEY7RFKPU5J08I#36f3ba40-d137-4c4c-8544-bea1ac40fbf4#1A1M9I7L9SSAPJK,Amounts -  1/3,1469,Unreliable
11,6,12,2,2,2,0,0,3,3,0,0,0,0,0,0,3,0,2.922422954,1.594048884,3.188097768,0.531349628,0.531349628,0.531349628,0,0,0.797024442,0.797024442,0,0,0,0,0,0,0.797024442,0,3.764,0,0,1,0,0,0,386T3MLZLN7BO9RATEY7RFKPU5J08I#36f3ba40-d137-4c4c-8544-bea1ac40fbf4#1A1M9I7L9SSAPJK,Amounts -  2/3,1469,Unreliable
7,6,10,2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,2.240717029,1.920614597,3.201024328,0.640204866,0.640204866,0.640204866,0,0,0.640204866,0.640204866,0,0,0,0,0,0,0,0,3.124,0,0,1,0,0,0,386T3MLZLN7BO9RATEY7RFKPU5J08I#36f3ba40-d137-4c4c-8544-bea1ac40fbf4#1A1M9I7L9SSAPJK,Amounts -  3/3,1469,Reliable
4,3,6,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,2.533248892,1.899936669,3.799873338,0.633312223,0.633312223,1.266624446,0,0,0.633312223,0.633312223,0,0,0,0,0,0,0,0,1.579,0,0,1,0,0,0,3JMNNNO3B1GTAKQ664IROJGQ9AFW2M#8f0d5da4-109a-4ef5-9a0d-bc8d79c6cb8f#1A1M9I7L9SSAPJK,Amounts -  2/2,1469,Unreliable
7,4,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,3.111111111,1.777777778,3.111111111,0.444444444,0.444444444,0.444444444,0,0,0.888888889,0.888888889,0,0,0,0,0,0,0,0,2.25,0,0,1,0,0,0,3VW0145YLYOXB4U09NIWE20GDJGJMY#f1b36f20-752a-4e59-a18b-97409b869165#1A1M9I7L9SSAPJK,Amounts -  10/11,1469,Unreliable
6,5,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,2.081165453,1.734304544,2.428026361,0.346860909,0.346860909,0.346860909,0,0,0.693721818,0.693721818,0,0,0,0,0,0,0,0,2.883,0,0,1,0,0,0,3VW0145YLYOXB4U09NIWE20GDJGJMY#f1b36f20-752a-4e59-a18b-97409b869165#1A1M9I7L9SSAPJK,Amounts -  2/11,1469,Unreliable
4,3,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,2.873563218,2.155172414,5.028735632,0.718390805,0.718390805,0.718390805,0,0,1.436781609,1.436781609,0,0,0,0,0,0,0,0,1.392,0,0,1,0,0,0,3VW0145YLYOXB4U09NIWE20GDJGJMY#f1b36f20-752a-4e59-a18b-97409b869165#1A1M9I7L9SSAPJK,Amounts -  3/11,1469,Unreliable
4,1,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,5.050505051,1.262626263,8.838383838,1.262626263,1.262626263,1.262626263,0,0,2.525252525,2.525252525,0,0,0,0,0,0,0,0,0.792,0,0,1,0,0,0,3VW0145YLYOXB4U09NIWE20GDJGJMY#f1b36f20-752a-4e59-a18b-97409b869165#1A1M9I7L9SSAPJK,Amounts -  4/11,1469,Unreliable
4,1,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,5.141388175,1.285347044,8.997429306,1.285347044,1.285347044,1.285347044,0,0,2.570694087,2.570694087,0,0,0,0,0,0,0,0,0.778,0,0,1,0,0,0,3VW0145YLYOXB4U09NIWE20GDJGJMY#f1b36f20-752a-4e59-a18b-97409b869165#1A1M9I7L9SSAPJK,Amounts -  5/11,1469,Unreliable
12,5,12,2,2,2,0,0,3,3,0,0,0,0,0,0,3,0,3.277792953,1.365747064,3.277792953,0.546298825,0.546298825,0.546298825,0,0,0.819448238,0.819448238,0,0,0,0,0,0,0.819448238,0,3.661,0,0,1,0,0,0,3VW0145YLYOXB4U09NIWE20GDJGJMY#f1b36f20-752a-4e59-a18b-97409b869165#1A1M9I7L9SSAPJK,Amounts -  6/11,1469,Unreliable
6,4,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,2.72851296,1.81900864,3.183265121,0.45475216,0.45475216,0.45475216,0,0,0.90950432,0.90950432,0,0,0,0,0,0,0,0,2.199,0,0,1,0,0,0,3VW0145YLYOXB4U09NIWE20GDJGJMY#f1b36f20-752a-4e59-a18b-97409b869165#1A1M9I7L9SSAPJK,Amounts -  7/11,1469,Unreliable
11,5,12,2,2,2,0,0,3,3,0,0,0,0,0,0,3,0,3.135689852,1.425313569,3.420752566,0.570125428,0.570125428,0.570125428,0,0,0.855188141,0.855188141,0,0,0,0,0,0,0.855188141,0,3.508,0,0,1,0,0,0,3VW0145YLYOXB4U09NIWE20GDJGJMY#f1b36f20-752a-4e59-a18b-97409b869165#1A1M9I7L9SSAPJK,Amounts -  8/11,1469,Unreliable
11,7,12,2,2,2,0,0,3,3,0,0,0,0,0,0,3,0,3.338391502,2.124430956,3.641881639,0.606980273,0.606980273,0.606980273,0,0,0.91047041,0.91047041,0,0,0,0,0,0,0.91047041,0,3.295,0,0,1,0,0,0,3VW0145YLYOXB4U09NIWE20GDJGJMY#f1b36f20-752a-4e59-a18b-97409b869165#1A1M9I7L9SSAPJK,Amounts -  9/11,1469,Unreliable
25,12,22,4,4,4,0,0,5,5,0,0,0,0,2,0,10,0,3.526093089,1.692524683,3.102961918,0.564174894,0.564174894,0.564174894,0,0,0.705218618,0.705218618,0,0,0,0,0.282087447,0,1.410437236,0,7.09,0,0,1,0,0,0,31KSVEGZ344AE47RLUXSPROYL2HWRN#f0a1ec1a-0931-45a0-bc49-eeff02d69e83#1A1YY2YM9LIX70R,Amounts -  1/11,1469,Unreliable
12,7,15,3,3,3,0,0,3,3,0,0,0,0,0,0,3,0,3.284971257,1.916233233,4.106214071,0.821242814,0.821242814,0.821242814,0,0,0.821242814,0.821242814,0,0,0,0,0,0,0.821242814,0,3.653,0,0,1,0,0,0,31KSVEGZ344AE47RLUXSPROYL2HWRN#f0a1ec1a-0931-45a0-bc49-eeff02d69e83#1A1YY2YM9LIX70R,Amounts -  10/11,1469,Unreliable
11,6,11,2,2,3,0,0,2,2,0,0,0,0,0,0,3,0,3.764544832,2.05338809,3.764544832,0.684462697,0.684462697,1.026694045,0,0,0.684462697,0.684462697,0,0,0,0,0,0,1.026694045,0,2.922,0,0,1,0,0,0,31KSVEGZ344AE47RLUXSPROYL2HWRN#f0a1ec1a-0931-45a0-bc49-eeff02d69e83#1A1YY2YM9LIX70R,Amounts -  11/11,1469,Unreliable
5,3,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,2.880184332,1.728110599,4.032258065,0.576036866,0.576036866,0.576036866,0,0,1.152073733,1.152073733,0,0,0,0,0,0,0,0,1.736,0,0,1,0,0,0,31KSVEGZ344AE47RLUXSPROYL2HWRN#f0a1ec1a-0931-45a0-bc49-eeff02d69e83#1A1YY2YM9LIX70R,Amounts -  2/11,1469,Unreliable
11,6,15,3,3,3,0,0,3,3,0,0,0,0,0,0,3,0,3.139269406,1.712328767,4.280821918,0.856164384,0.856164384,0.856164384,0,0,0.856164384,0.856164384,0,0,0,0,0,0,0.856164384,0,3.504,0,0,1,0,0,0,31KSVEGZ344AE47RLUXSPROYL2HWRN#f0a1ec1a-0931-45a0-bc49-eeff02d69e83#1A1YY2YM9LIX70R,Amounts -  3/11,1469,Unreliable
6,5,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,2.355712603,1.963093836,2.74833137,0.392618767,0.392618767,0.392618767,0,0,0.785237534,0.785237534,0,0,0,0,0,0,0,0,2.547,0,0,1,0,0,0,31KSVEGZ344AE47RLUXSPROYL2HWRN#f0a1ec1a-0931-45a0-bc49-eeff02d69e83#1A1YY2YM9LIX70R,Amounts -  4/11,1469,Unreliable
11,7,15,3,3,3,0,0,3,3,0,0,0,0,0,0,3,0,3.026967529,1.926252064,4.127682994,0.825536599,0.825536599,0.825536599,0,0,0.825536599,0.825536599,0,0,0,0,0,0,0.825536599,0,3.634,0,0,1,0,0,0,31KSVEGZ344AE47RLUXSPROYL2HWRN#f0a1ec1a-0931-45a0-bc49-eeff02d69e83#1A1YY2YM9LIX70R,Amounts -  5/11,1469,Unreliable
13,7,15,3,3,3,0,0,3,3,0,0,0,0,0,0,3,0,2.836569932,1.52738381,3.272965307,0.654593061,0.654593061,0.654593061,0,0,0.654593061,0.654593061,0,0,0,0,0,0,0.654593061,0,4.583,0,0,1,0,0,0,31KSVEGZ344AE47RLUXSPROYL2HWRN#f0a1ec1a-0931-45a0-bc49-eeff02d69e83#1A1YY2YM9LIX70R,Amounts -  6/11,1469,Unreliable
5,3,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,2.858776444,1.715265866,4.002287021,0.571755289,0.571755289,0.571755289,0,0,1.143510577,1.143510577,0,0,0,0,0,0,0,0,1.749,0,0,1,0,0,0,31KSVEGZ344AE47RLUXSPROYL2HWRN#f0a1ec1a-0931-45a0-bc49-eeff02d69e83#1A1YY2YM9LIX70R,Amounts -  7/11,1469,Unreliable
17,11,19,4,5,4,0,0,3,3,0,0,0,0,0,0,3,0,1.841221705,1.19137875,2.057836023,0.433228636,0.541535796,0.433228636,0,0,0.324921477,0.324921477,0,0,0,0,0,0,0.324921477,0,9.233,0,0,1,0,0,0,31KSVEGZ344AE47RLUXSPROYL2HWRN#f0a1ec1a-0931-45a0-bc49-eeff02d69e83#1A1YY2YM9LIX70R,Amounts -  8/11,1469,Unreliable
