,recording_id,workunit_id,job_id,worker_id,session_id,start_datetime,mutation_count,mouse_move_count,mouse_interaction_count,mouse_up_count,mouse_down_count,click_count,context_menu_count,dbl_click_count,focus_count,blur_count,touch_start_count,touch_move_departed_count,touch_end_count,touch_cancel_count,scroll_count,viewport_resize_count,input_count,touch_count,mutation_per_second,mouse_move_per_second,mouse_interaction_per_second,mouse_up_per_second,mouse_down_per_second,click_per_second,context_menu_per_second,dbl_click_per_second,focus_per_second,blur_per_second,touch_start_per_second,touch_move_departed_per_second,touch_end_per_second,touch_cancel_per_second,scroll_per_second,viewport_resize_per_second,input_per_second,touch_per_second,active_s,inactivity_s,median_time_diff,iqr_time_diff,step,field_count,na_count,na_share,class,reason,source
,d2d747d0-cf1b-4144-bcbd-78be1770ac95#4c816b24-d3c1-4360-97c2-302b64d4eab5#19dd70ad4,Page 1 of Dates -  1/5,d2d747d0-cf1b-4144-bcbd-78be1770ac95,9dd70ad4,4c816b24-d3c1-4360-97c2-302b64d4eab5,2024-02-21 02:43:51.000,58,14,23,3,3,3,0,0,7,7,0,0,0,0,0,3,19,0,2.977565583,0.718722727,1.180758766,0.154012013,0.154012013,0.154012013,0,0,0.359361364,0.359361364,0,0,0,0,0,0.154012013,0.975409415,0,19.479,0,,,storm_account25_workflow766,,,,Unreliable,Always 2 inputs,constant_focus_count_+-1.2
,d2d747d0-cf1b-4144-bcbd-78be1770ac95#4c816b24-d3c1-4360-97c2-302b64d4eab5#19dd70ad4,Page 1 of Dates -  2/5,d2d747d0-cf1b-4144-bcbd-78be1770ac95,9dd70ad4,4c816b24-d3c1-4360-97c2-302b64d4eab5,2024-02-21 02:44:10.000,37,0,13,1,1,1,0,0,5,5,0,0,0,0,0,0,15,0,5.776736924,0,2.029664325,0.156128025,0.156128025,0.156128025,0,0,0.780640125,0.780640125,0,0,0,0,0,0,2.341920375,0,6.405,0,,,storm_account25_workflow766,,,,Unreliable,Always 2 inputs,constant_focus_count_+-1.2
,d2d747d0-cf1b-4144-bcbd-78be1770ac95#4c816b24-d3c1-4360-97c2-302b64d4eab5#19dd70ad4,Page 1 of Dates -  3/5,d2d747d0-cf1b-4144-bcbd-78be1770ac95,9dd70ad4,4c816b24-d3c1-4360-97c2-302b64d4eab5,2024-02-21 02:44:17.000,45,0,13,1,1,1,0,0,5,5,0,0,0,0,0,0,18,0,3.770739065,0,1.089324619,0.083794201,0.083794201,0.083794201,0,0,0.418971007,0.418971007,0,0,0,0,0,0,1.508295626,0,11.934,0,,,storm_account25_workflow766,,,,Unreliable,Always 2 inputs,constant_focus_count_+-1.2
,d2d747d0-cf1b-4144-bcbd-78be1770ac95#4c816b24-d3c1-4360-97c2-302b64d4eab5#19dd70ad4,Page 1 of Dates -  4/5,d2d747d0-cf1b-4144-bcbd-78be1770ac95,9dd70ad4,4c816b24-d3c1-4360-97c2-302b64d4eab5,2024-02-21 02:44:29.000,38,0,13,1,1,1,0,0,5,5,0,0,0,0,0,0,15,0,5.474715459,0,1.872928973,0.144071459,0.144071459,0.144071459,0,0,0.720357297,0.720357297,0,0,0,0,0,0,2.161071892,0,6.941,0,,,storm_account25_workflow766,,,,Unreliable,Always 2 inputs,constant_focus_count_+-1.2
,d2d747d0-cf1b-4144-bcbd-78be1770ac95#4c816b24-d3c1-4360-97c2-302b64d4eab5#19dd70ad4,Page 1 of Dates -  5/5,d2d747d0-cf1b-4144-bcbd-78be1770ac95,9dd70ad4,4c816b24-d3c1-4360-97c2-302b64d4eab5,2024-02-21 02:44:35.000,42,6,12,1,1,2,0,0,4,4,0,0,0,0,7,0,14,0,3.529708379,0.504244054,1.008488108,0.084040676,0.084040676,0.168081351,0,0,0.336162703,0.336162703,0,0,0,0,0.58828473,0,1.17656946,0,11.899,0,,,storm_account25_workflow766,,,,Unreliable,Always 2 inputs,constant_focus_count_+-1.2
90,bca43edf-e596-44e2-a93f-ce8100676147#0e29e6c3-7175-4414-803d-db10e7c1e76f#14d47513d,Page 1 of Table -  7/7,bca43edf-e596-44e2-a93f-ce8100676147,4d47513d,0e29e6c3-7175-4414-803d-db10e7c1e76f,2024-02-21 05:44:53.000,184,4,13,2,2,3,0,0,3,3,0,0,0,0,0,0,14,0,53.087132141,1.15406809,3.750721293,0.577034045,0.577034045,0.865551068,0,0,0.865551068,0.865551068,0,0,0,0,0,0,4.039238315,0,3.466,165.925,,,storm_account25_workflow766,,,,Reliable,Low workload,mps_99_ips_50
,82f43d71-e310-4ffb-9fe0-dcde67e85751#0d9dab12-8977-4424-9a8c-f02efafdb08a#118e5d1d8,Page 1 of Dates -  1/5,82f43d71-e310-4ffb-9fe0-dcde67e85751,18e5d1d8,0d9dab12-8977-4424-9a8c-f02efafdb08a,2024-02-21 13:53:44.000,227,2,43,0,0,0,0,0,22,21,0,0,0,0,3,0,68,0,19.42994094,0.171188907,3.6805615,0,0,0,0,0,1.883077977,1.797483523,0,0,0,0,0.25678336,0,5.820422837,0,11.683,98.741,,,storm_account25_workflow766,,,,Reliable,Very fast,mps_99_ips_50
,d9bc2b1-0c6f-4807-a10e-a1c521def358#cb7af8ee-b46e-4c22-b06e-53c4c219c678#18ccc8acd,Page 1 of Table -  1/7,1d9bc2b1-0c6f-4807-a10e-a1c521def358,8ccc8acd,cb7af8ee-b46e-4c22-b06e-53c4c219c678,2024-02-21 19:47:11.000,34,3,7,1,1,1,0,0,2,2,0,0,0,0,2,0,5,0,21.183800623,1.869158879,4.361370717,0.62305296,0.62305296,0.62305296,0,0,1.246105919,1.246105919,0,0,0,0,1.246105919,0,3.115264798,0,1.605,20.412,,,storm_account25_workflow766,,,,Reliable,Empty wus,mps_99_ips_50
17,c53bc554-6bf0-4358-b9af-6f93b228818a#a6a3490c-f0cd-466f-bd37-bcba670326a2#17b185eef,Page 1 of Dates -  1/5,c53bc554-6bf0-4358-b9af-6f93b228818a,7b185eef,a6a3490c-f0cd-466f-bd37-bcba670326a2,2024-02-22 02:44:33.000,140,3,44,1,1,11,0,0,16,15,0,0,0,0,2,0,59,0,18.200728029,0.390015601,5.720228809,0.1300052,0.1300052,1.430057202,0,0,2.080083203,1.950078003,0,0,0,0,0.2600104,0,7.670306812,0,7.692,14.71,,,storm_account25_workflow766,,,,Reliable,Very fast,mps_99_ips_50
12,c53bc554-6bf0-4358-b9af-6f93b228818a#a6a3490c-f0cd-466f-bd37-bcba670326a2#17b185eef,Page 1 of Dates -  3/5,c53bc554-6bf0-4358-b9af-6f93b228818a,7b185eef,a6a3490c-f0cd-466f-bd37-bcba670326a2,2024-02-22 02:45:04.000,73,3,45,5,5,11,0,0,12,12,0,0,0,0,1,0,32,0,17.472474868,0.718046912,10.770703686,1.196744854,1.196744854,2.632838679,0,0,2.87218765,2.87218765,0,0,0,0,0.239348971,0,7.659167066,0,4.178,0,,,storm_account25_workflow766,,,,Reliable,Very fast,mps_99_ips_50
20,c53bc554-6bf0-4358-b9af-6f93b228818a#a6a3490c-f0cd-466f-bd37-bcba670326a2#17b185eef,Page 1 of Dates -  4/5,c53bc554-6bf0-4358-b9af-6f93b228818a,7b185eef,a6a3490c-f0cd-466f-bd37-bcba670326a2,2024-02-22 02:45:08.000,74,3,44,5,5,10,0,0,12,12,0,0,0,0,0,0,33,0,17.217310377,0.697999069,10.237319684,1.163331782,1.163331782,2.326663564,0,0,2.791996277,2.791996277,0,0,0,0,0,0,7.677989763,0,4.298,0,,,storm_account25_workflow766,,,,Reliable,Very fast,mps_99_ips_50
25,c53bc554-6bf0-4358-b9af-6f93b228818a#a6a3490c-f0cd-466f-bd37-bcba670326a2#17b185eef,Page 1 of Dates -  5/5,c53bc554-6bf0-4358-b9af-6f93b228818a,7b185eef,a6a3490c-f0cd-466f-bd37-bcba670326a2,2024-02-22 02:45:12.000,74,3,54,7,7,14,0,0,13,13,0,0,0,0,0,0,33,0,16.70051907,0.67704807,12.186865267,1.579778831,1.579778831,3.159557662,0,0,2.933874972,2.933874972,0,0,0,0,0,0,7.447528775,0,4.431,0,,,storm_account25_workflow766,,,,Reliable,Very fast,mps_99_ips_50
,fb5ba92b-3354-4268-ad2b-9eb5e8bf0c5c#3bed8c17-d1de-4755-a70e-445b008b5535#1c5e2d9db,Page 1 of Dates -  2/5,fb5ba92b-3354-4268-ad2b-9eb5e8bf0c5c,c5e2d9db,3bed8c17-d1de-4755-a70e-445b008b5535,2024-02-22 06:49:27.000,136,1,22,1,1,2,0,0,9,9,0,0,0,0,0,0,37,0,16.666666667,0.12254902,2.696078431,0.12254902,0.12254902,0.245098039,0,0,1.102941176,1.102941176,0,0,0,0,0,0,4.534313725,0,8.16,0,,,storm_account25_workflow766,,,,Reliable,Fast,mps_99_ips_50
,fb5ba92b-3354-4268-ad2b-9eb5e8bf0c5c#3bed8c17-d1de-4755-a70e-445b008b5535#1c5e2d9db,Page 1 of Dates -  3/5,fb5ba92b-3354-4268-ad2b-9eb5e8bf0c5c,c5e2d9db,3bed8c17-d1de-4755-a70e-445b008b5535,2024-02-22 06:49:35.000,180,1,26,1,1,2,0,0,11,11,0,0,0,0,0,0,49,0,16.500137501,0.091667431,2.383353195,0.091667431,0.091667431,0.183334861,0,0,1.008341736,1.008341736,0,0,0,0,0,0,4.491704098,0,10.909,0,,,storm_account25_workflow766,,,,Reliable,Fast,mps_99_ips_50
,a7d47dbf-8fb5-4994-9b4e-1c16374c84be#2e5b3f7f-f609-483a-b1f2-becead50bf60#1c5e2d9db,Page 1 of Dates -  3/5,a7d47dbf-8fb5-4994-9b4e-1c16374c84be,c5e2d9db,2e5b3f7f-f609-483a-b1f2-becead50bf60,2024-02-22 06:54:03.000,134,2,22,1,1,2,0,0,9,9,0,0,0,0,0,0,37,0,17.312661499,0.258397933,2.842377261,0.129198966,0.129198966,0.258397933,0,0,1.162790698,1.162790698,0,0,0,0,0,0,4.780361757,0,7.74,0,,,storm_account25_workflow766,,,,Reliable,Fast,mps_99_ips_50
,a7d47dbf-8fb5-4994-9b4e-1c16374c84be#2e5b3f7f-f609-483a-b1f2-becead50bf60#1c5e2d9db,Page 1 of Dates -  4/5,a7d47dbf-8fb5-4994-9b4e-1c16374c84be,c5e2d9db,2e5b3f7f-f609-483a-b1f2-becead50bf60,2024-02-22 06:54:11.000,132,2,22,1,1,2,0,0,9,9,0,0,0,0,0,0,37,0,16.411786647,0.248663434,2.735297774,0.124331717,0.124331717,0.248663434,0,0,1.118985453,1.118985453,0,0,0,0,0,0,4.60027353,0,8.043,0,,,storm_account25_workflow766,,,,Reliable,Fast,mps_99_ips_50
,dee485a9-7275-4b46-a7eb-5ab536b89f37#f8f475a1-bdeb-4523-bc04-9a8046d5dc72#19dd70ad4,Page 1 of Dates -  1/5,dee485a9-7275-4b46-a7eb-5ab536b89f37,9dd70ad4,f8f475a1-bdeb-4523-bc04-9a8046d5dc72,2024-02-22 09:09:09.000,45,6,13,1,1,1,0,0,5,5,0,0,0,0,0,3,15,0,4.774029281,0.636537237,1.379164014,0.10608954,0.10608954,0.10608954,0,0,0.530447698,0.530447698,0,0,0,0,0,0.318268619,1.591343094,0,9.426,0,,,storm_account25_workflow766,,,,Unreliable,Always 2 inputs,constant_focus_count_+-1.2
,dee485a9-7275-4b46-a7eb-5ab536b89f37#f8f475a1-bdeb-4523-bc04-9a8046d5dc72#19dd70ad4,Page 1 of Dates -  2/5,dee485a9-7275-4b46-a7eb-5ab536b89f37,9dd70ad4,f8f475a1-bdeb-4523-bc04-9a8046d5dc72,2024-02-22 09:09:18.000,35,1,13,1,1,1,0,0,5,5,0,0,0,0,0,0,14,0,8.860759494,0.253164557,3.291139241,0.253164557,0.253164557,0.253164557,0,0,1.265822785,1.265822785,0,0,0,0,0,0,3.544303797,0,3.95,0,,,storm_account25_workflow766,,,,Unreliable,Always 2 inputs,constant_focus_count_+-1.2
,dee485a9-7275-4b46-a7eb-5ab536b89f37#f8f475a1-bdeb-4523-bc04-9a8046d5dc72#19dd70ad4,Page 1 of Dates -  3/5,dee485a9-7275-4b46-a7eb-5ab536b89f37,9dd70ad4,f8f475a1-bdeb-4523-bc04-9a8046d5dc72,2024-02-22 09:09:22.000,37,4,16,2,2,2,0,0,5,5,0,0,0,0,0,0,15,0,6.597717546,0.713266762,2.853067047,0.356633381,0.356633381,0.356633381,0,0,0.891583452,0.891583452,0,0,0,0,0,0,2.674750357,0,5.608,0,,,storm_account25_workflow766,,,,Unreliable,Always 2 inputs,constant_focus_count_+-1.2
,dee485a9-7275-4b46-a7eb-5ab536b89f37#f8f475a1-bdeb-4523-bc04-9a8046d5dc72#19dd70ad4,Page 1 of Dates -  4/5,dee485a9-7275-4b46-a7eb-5ab536b89f37,9dd70ad4,f8f475a1-bdeb-4523-bc04-9a8046d5dc72,2024-02-22 09:09:28.000,39,4,13,1,1,1,0,0,5,5,0,0,0,0,0,0,13,0,7.280194139,0.746686578,2.42673138,0.186671645,0.186671645,0.186671645,0,0,0.933358223,0.933358223,0,0,0,0,0,0,2.42673138,0,5.357,0,,,storm_account25_workflow766,,,,Unreliable,Always 2 inputs,constant_focus_count_+-1.2
,dee485a9-7275-4b46-a7eb-5ab536b89f37#f8f475a1-bdeb-4523-bc04-9a8046d5dc72#19dd70ad4,Page 1 of Dates -  5/5,dee485a9-7275-4b46-a7eb-5ab536b89f37,9dd70ad4,f8f475a1-bdeb-4523-bc04-9a8046d5dc72,2024-02-22 09:09:33.000,38,4,12,1,1,2,0,0,4,4,0,0,0,0,6,0,14,0,7.589374875,0.798881566,2.396644697,0.199720391,0.199720391,0.399440783,0,0,0.798881566,0.798881566,0,0,0,0,1.198322349,0,2.79608548,0,5.007,0,,,storm_account25_workflow766,,,,Unreliable,Always 2 inputs,constant_focus_count_+-1.2
,c6bc8ad5-248a-4aa4-b4f3-9ad98533eaca#15fdf0ce-775b-413d-b895-e2e6c2cb8fd0#118e5d1d8,Page 1 of Dates -  4/5,c6bc8ad5-248a-4aa4-b4f3-9ad98533eaca,18e5d1d8,15fdf0ce-775b-413d-b895-e2e6c2cb8fd0,2024-02-22 09:21:55.000,80,4,72,2,2,2,0,0,33,33,0,0,0,0,4,0,22,0,16.386726751,0.819336338,14.748054076,0.409668169,0.409668169,0.409668169,0,0,6.759524785,6.759524785,0,0,0,0,0.819336338,0,4.506349857,0,4.882,0,,,storm_account25_workflow766,,,,Reliable,Very fast,mps_99_ips_50
9,ebd9db10-9f87-448e-8956-e7dcbbf1e64b#a99e3cec-add4-4f56-916e-4bb63b3e179c#148d60d06,Page 1 of Dates -  1/5,ebd9db10-9f87-448e-8956-e7dcbbf1e64b,48d60d06,a99e3cec-add4-4f56-916e-4bb63b3e179c,2024-02-22 09:22:08.000,511,4,58,1,1,1,0,0,28,27,0,0,0,0,4,0,141,0,16.912689482,0.132388959,1.919639902,0.03309724,0.03309724,0.03309724,0,0,0.926722711,0.893625472,0,0,0,0,0.132388959,0,4.666710796,0,30.214,0,,,storm_account25_workflow766,,,,Reliable,Fast,mps_99_ips_50
10,ebd9db10-9f87-448e-8956-e7dcbbf1e64b#a99e3cec-add4-4f56-916e-4bb63b3e179c#148d60d06,Page 1 of Dates -  3/5,ebd9db10-9f87-448e-8956-e7dcbbf1e64b,48d60d06,a99e3cec-add4-4f56-916e-4bb63b3e179c,2024-02-22 09:22:50.000,132,0,21,1,1,1,0,0,9,9,0,0,0,0,0,0,35,0,21.579205493,0,3.433055419,0.163478829,0.163478829,0.163478829,0,0,1.471309465,1.471309465,0,0,0,0,0,0,5.721759032,0,6.117,0,,,storm_account25_workflow766,,,,Reliable,Fast,mps_99_ips_50
19,ebd9db10-9f87-448e-8956-e7dcbbf1e64b#a99e3cec-add4-4f56-916e-4bb63b3e179c#148d60d06,Page 1 of Dates -  4/5,ebd9db10-9f87-448e-8956-e7dcbbf1e64b,48d60d06,a99e3cec-add4-4f56-916e-4bb63b3e179c,2024-02-22 09:22:56.000,407,0,46,0,0,0,0,0,23,23,0,0,0,0,4,0,117,0,19.728550654,0,2.229762482,0,0,0,0,0,1.114881241,1.114881241,0,0,0,0,0.19389239,0,5.671352399,0,20.63,0,,,storm_account25_workflow766,,,,Reliable,Fast,mps_99_ips_50
,3DFYDSXB2WCGOCZ9IP9I5CHALNPJUR#ee47ce96-b914-45c3-8779-ac30a784a444#1A1G8N8ASI40157,Page 1 of Dates -  3/5,3DFYDSXB2WCGOCZ9IP9I5CHALNPJUR,A1G8N8ASI40157,ee47ce96-b914-45c3-8779-ac30a784a444,2024-02-22 09:23:06.000,142,3,19,1,1,1,0,0,8,8,0,0,0,0,0,0,37,0,18.068456547,0.381727955,2.417610383,0.127242652,0.127242652,0.127242652,0,0,1.017941214,1.017941214,0,0,0,0,0,0,4.707978114,0,7.859,70.655,,,storm_account25_workflow766,,,,Reliable,Normal speed,mps_99_ips_50
,679328d3-9886-4544-b5dd-9c965c5ad242#5b2d665c-5d5d-449c-85cb-4dba91a5a35d#19dd70ad4,Page 1 of Table -  1/7,679328d3-9886-4544-b5dd-9c965c5ad242,9dd70ad4,5b2d665c-5d5d-449c-85cb-4dba91a5a35d,2024-02-22 09:23:08.000,54,8,12,1,1,1,0,0,5,4,0,0,0,0,0,0,19,0,7.207688201,1.067805659,1.601708489,0.133475707,0.133475707,0.133475707,0,0,0.667378537,0.53390283,0,0,0,0,0,0,2.536038441,0,7.492,21.685,,,storm_account25_workflow766,,,,Reliable,Task had low workload,constant_focus_count_+-1.2
,679328d3-9886-4544-b5dd-9c965c5ad242#5b2d665c-5d5d-449c-85cb-4dba91a5a35d#19dd70ad4,Page 1 of Table -  2/7,679328d3-9886-4544-b5dd-9c965c5ad242,9dd70ad4,5b2d665c-5d5d-449c-85cb-4dba91a5a35d,2024-02-22 09:23:37.000,25,1,11,1,1,1,0,0,4,4,0,0,0,0,0,0,15,0,3.961337347,0.158453494,1.742988433,0.158453494,0.158453494,0.158453494,0,0,0.633813976,0.633813976,0,0,0,0,0,0,2.376802408,0,6.311,0,,,storm_account25_workflow766,,,,Reliable,Task had low workload,constant_focus_count_+-1.2
,679328d3-9886-4544-b5dd-9c965c5ad242#5b2d665c-5d5d-449c-85cb-4dba91a5a35d#19dd70ad4,Page 1 of Table -  3/7,679328d3-9886-4544-b5dd-9c965c5ad242,9dd70ad4,5b2d665c-5d5d-449c-85cb-4dba91a5a35d,2024-02-22 09:23:43.000,28,0,11,1,1,1,0,0,4,4,0,0,0,0,0,0,15,0,2.713967239,0,1.066201415,0.096927401,0.096927401,0.096927401,0,0,0.387709606,0.387709606,0,0,0,0,0,0,1.453911021,0,10.317,0,,,storm_account25_workflow766,,,,Reliable,Task had low workload,constant_focus_count_+-1.2
,679328d3-9886-4544-b5dd-9c965c5ad242#5b2d665c-5d5d-449c-85cb-4dba91a5a35d#19dd70ad4,Page 1 of Table -  4/7,679328d3-9886-4544-b5dd-9c965c5ad242,9dd70ad4,5b2d665c-5d5d-449c-85cb-4dba91a5a35d,2024-02-22 09:23:54.000,20,0,11,1,1,1,0,0,4,4,0,0,0,0,0,0,13,0,4.40431623,0,2.422373926,0.220215811,0.220215811,0.220215811,0,0,0.880863246,0.880863246,0,0,0,0,0,0,2.862805549,0,4.541,0,,,storm_account25_workflow766,,,,Reliable,Task had low workload,constant_focus_count_+-1.2
,679328d3-9886-4544-b5dd-9c965c5ad242#5b2d665c-5d5d-449c-85cb-4dba91a5a35d#19dd70ad4,Page 1 of Table -  5/7,679328d3-9886-4544-b5dd-9c965c5ad242,9dd70ad4,5b2d665c-5d5d-449c-85cb-4dba91a5a35d,2024-02-22 09:23:58.000,22,0,11,1,1,1,0,0,4,4,0,0,0,0,0,0,13,0,4.753673293,0,2.376836646,0.216076059,0.216076059,0.216076059,0,0,0.864304235,0.864304235,0,0,0,0,0,0,2.808988764,0,4.628,0,,,storm_account25_workflow766,,,,Reliable,Task had low workload,constant_focus_count_+-1.2
,679328d3-9886-4544-b5dd-9c965c5ad242#5b2d665c-5d5d-449c-85cb-4dba91a5a35d#19dd70ad4,Page 1 of Table -  6/7,679328d3-9886-4544-b5dd-9c965c5ad242,9dd70ad4,5b2d665c-5d5d-449c-85cb-4dba91a5a35d,2024-02-22 09:24:03.000,23,0,11,1,1,1,0,0,4,4,0,0,0,0,0,0,15,0,4.030138426,0,1.927457508,0.17522341,0.17522341,0.17522341,0,0,0.700893639,0.700893639,0,0,0,0,0,0,2.628351148,0,5.707,0,,,storm_account25_workflow766,,,,Reliable,Task had low workload,constant_focus_count_+-1.2
,679328d3-9886-4544-b5dd-9c965c5ad242#5b2d665c-5d5d-449c-85cb-4dba91a5a35d#19dd70ad4,Page 1 of Table -  7/7,679328d3-9886-4544-b5dd-9c965c5ad242,9dd70ad4,5b2d665c-5d5d-449c-85cb-4dba91a5a35d,2024-02-22 09:24:08.000,37,2,16,1,1,2,0,0,6,6,0,0,0,0,0,0,28,0,3.576952823,0.193348801,1.54679041,0.096674401,0.096674401,0.193348801,0,0,0.580046404,0.580046404,0,0,0,0,0,0,2.706883217,0,10.344,0,,,storm_account25_workflow766,,,,Reliable,Task had low workload,constant_focus_count_+-1.2
,df880358-5640-4dce-acfb-157afd08b505#bfbcc7c3-509e-4ff8-b804-94824651da1f#1a3b8797c,Page 1 of Amounts -  1/11,df880358-5640-4dce-acfb-157afd08b505,a3b8797c,bfbcc7c3-509e-4ff8-b804-94824651da1f,2024-02-22 10:50:15.000,67,4,4,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,38.461538462,2.296211251,2.296211251,0,0,0,0,0,1.148105626,1.148105626,0,0,0,0,0,0,2.870264064,0,1.742,54.609,,,storm_account25_workflow766,,,,Reliable,Empty wus,mps_99_ips_50
5,4e74ded5-87b7-4500-b58b-3daece1e3c99#5eb0149b-ec85-4477-9257-4a5348b7599b#1601c217c,Page 1 of Amounts -  1/11,4e74ded5-87b7-4500-b58b-3daece1e3c99,601c217c,5eb0149b-ec85-4477-9257-4a5348b7599b,2024-02-22 20:34:40.000,50,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,11,0,23.946360153,0,1.915708812,0,0,0,0,0,0.957854406,0.957854406,0,0,0,0,0,0,5.268199234,0,2.088,28.282,,,storm_account25_workflow766,,,,Reliable,Low workload,mps_99_ips_50
,0fbb73c3-1db4-4bb4-98f2-f995832d6a09#3c42aa1e-4640-45c1-848e-0392a32bc489#19dd70ad4,Page 1 of Dates -  1/5,0fbb73c3-1db4-4bb4-98f2-f995832d6a09,9dd70ad4,3c42aa1e-4640-45c1-848e-0392a32bc489,2024-02-22 20:35:08.000,42,5,13,1,1,1,0,0,5,5,0,0,0,0,0,0,17,0,4.538577912,0.540306894,1.404797925,0.108061379,0.108061379,0.108061379,0,0,0.540306894,0.540306894,0,0,0,0,0,0,1.837043441,0,9.254,0,,,storm_account25_workflow766,,,,Unreliable,Always 2 inputs,constant_focus_count_+-1.2
,0fbb73c3-1db4-4bb4-98f2-f995832d6a09#3c42aa1e-4640-45c1-848e-0392a32bc489#19dd70ad4,Page 1 of Dates -  2/5,0fbb73c3-1db4-4bb4-98f2-f995832d6a09,9dd70ad4,3c42aa1e-4640-45c1-848e-0392a32bc489,2024-02-22 20:35:17.000,35,1,13,1,1,1,0,0,5,5,0,0,0,0,0,0,13,0,4.011461318,0.114613181,1.489971347,0.114613181,0.114613181,0.114613181,0,0,0.573065903,0.573065903,0,0,0,0,0,0,1.489971347,0,8.725,0,,,storm_account25_workflow766,,,,Unreliable,Always 2 inputs,constant_focus_count_+-1.2
,0fbb73c3-1db4-4bb4-98f2-f995832d6a09#3c42aa1e-4640-45c1-848e-0392a32bc489#19dd70ad4,Page 1 of Dates -  3/5,0fbb73c3-1db4-4bb4-98f2-f995832d6a09,9dd70ad4,3c42aa1e-4640-45c1-848e-0392a32bc489,2024-02-22 20:35:26.000,34,0,13,1,1,1,0,0,5,5,0,0,0,0,0,0,13,0,4.600811908,0,1.759133965,0.135317997,0.135317997,0.135317997,0,0,0.676589986,0.676589986,0,0,0,0,0,0,1.759133965,0,7.39,0,,,storm_account25_workflow766,,,,Unreliable,Always 2 inputs,constant_focus_count_+-1.2
,0fbb73c3-1db4-4bb4-98f2-f995832d6a09#3c42aa1e-4640-45c1-848e-0392a32bc489#19dd70ad4,Page 1 of Dates -  4/5,0fbb73c3-1db4-4bb4-98f2-f995832d6a09,9dd70ad4,3c42aa1e-4640-45c1-848e-0392a32bc489,2024-02-22 20:35:33.000,38,0,13,1,1,1,0,0,5,5,0,0,0,0,0,0,14,0,6.539321976,0,2.237136465,0.17208742,0.17208742,0.17208742,0,0,0.860437102,0.860437102,0,0,0,0,0,0,2.409223886,0,5.811,0,,,storm_account25_workflow766,,,,Unreliable,Always 2 inputs,constant_focus_count_+-1.2
,0fbb73c3-1db4-4bb4-98f2-f995832d6a09#3c42aa1e-4640-45c1-848e-0392a32bc489#19dd70ad4,Page 1 of Dates -  5/5,0fbb73c3-1db4-4bb4-98f2-f995832d6a09,9dd70ad4,3c42aa1e-4640-45c1-848e-0392a32bc489,2024-02-22 20:35:39.000,34,4,12,1,1,2,0,0,4,4,0,0,0,0,7,0,13,0,3.708551483,0.436300175,1.308900524,0.109075044,0.109075044,0.218150087,0,0,0.436300175,0.436300175,0,0,0,0,0.763525305,0,1.417975567,0,9.168,0,,,storm_account25_workflow766,,,,Unreliable,Always 2 inputs,constant_focus_count_+-1.2
4,610f516f-f33f-43e5-b04b-6833d877e88e#8fbe12cd-8d61-466a-946e-e2f745ba310d#15813fc3e,Page 1 of Dates -  4/5,610f516f-f33f-43e5-b04b-6833d877e88e,5813fc3e,8fbe12cd-8d61-466a-946e-e2f745ba310d,2024-02-23 01:28:36.000,93,3,21,1,1,1,0,0,9,9,0,0,0,0,0,0,24,0,18.058252427,0.582524272,4.077669903,0.194174757,0.194174757,0.194174757,0,0,1.747572816,1.747572816,0,0,0,0,0,0,4.660194175,0,5.15,0,,,storm_account25_workflow766,,,,Unreliable,Random data,mps_99_ips_50
7,751daf9c-29cb-49f9-8e58-e9bdd19d861b#63525980-bcf9-43ea-9095-3e0ad8c61ec4#17b185eef,Page 1 of Dates -  2/5,751daf9c-29cb-49f9-8e58-e9bdd19d861b,7b185eef,63525980-bcf9-43ea-9095-3e0ad8c61ec4,2024-02-23 01:33:00.000,75,3,44,5,5,10,0,0,12,12,0,0,0,0,0,0,34,0,17.033840563,0.681353623,9.993186464,1.135589371,1.135589371,2.271178742,0,0,2.72541449,2.72541449,0,0,0,0,0,0,7.722007722,0,4.403,0,,,storm_account25_workflow766,,,,Reliable,Very fast,mps_99_ips_50
,77911b7-2f27-47d2-9886-27c785e7b8a0#84f2cecc-eb18-43ee-993f-aa21aa219e53#1d0fdc2f2,Page 1 of Amounts -  1/11,177911b7-2f27-47d2-9886-27c785e7b8a0,d0fdc2f2,84f2cecc-eb18-43ee-993f-aa21aa219e53,2024-02-23 01:33:09.000,22,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,36.243822076,0,6.589785832,0,0,0,0,0,3.294892916,3.294892916,0,0,0,0,0,0,8.23723229,0,0.607,12.335,,,storm_account25_workflow766,,,,Reliable,Empty wus,mps_99_ips_50
23,d60e0ec4-e849-469d-a1c2-214082097228#ef72288f-fd30-4fbd-b49d-ee21fdc05bd0#17b185eef,Page 1 of Dates -  4/5,d60e0ec4-e849-469d-a1c2-214082097228,7b185eef,ef72288f-fd30-4fbd-b49d-ee21fdc05bd0,2024-02-23 01:40:02.000,74,3,44,5,5,10,0,0,12,12,0,0,0,0,0,0,32,0,17.952450267,0.727802038,10.674429888,1.213003396,1.213003396,2.426006793,0,0,2.911208151,2.911208151,0,0,0,0,0,0,7.763221737,0,4.122,0,,,storm_account25_workflow766,,,,Reliable,Very fast,mps_99_ips_50
