mutation_count,mouse_move_count,mouse_interaction_count,mouse_up_count,mouse_down_count,click_count,context_menu_count,dbl_click_count,focus_count,blur_count,touch_start_count,touch_move_departed_count,touch_end_count,touch_cancel_count,scroll_count,viewport_resize_count,input_count,touch_count,mutation_per_second,mouse_move_per_second,mouse_interaction_per_second,mouse_up_per_second,mouse_down_per_second,click_per_second,context_menu_per_second,dbl_click_per_second,focus_per_second,blur_per_second,touch_start_per_second,touch_move_departed_per_second,touch_end_per_second,touch_cancel_per_second,scroll_per_second,viewport_resize_per_second,input_per_second,touch_per_second,active_s,inactivity_s,DatesReha,Amounts,Dates,Table,Your Task,recording_id,workunit_id,step_id,class
4,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,4.807692308,0,8.413461538,1.201923077,1.201923077,1.201923077,0,0,2.403846154,2.403846154,0,0,0,0,0,0,0,0,0.832,0,0,1,0,0,0,8338d148-6226-42fa-b91a-d9c876359234#f4929c4c-8f9c-4b95-98f9-b3aa5e4fabdf#10b286ab8,Amounts -  7/11,1470,Reliable
3,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,4.341534009,0,10.13024602,1.447178003,1.447178003,1.447178003,0,0,2.894356006,2.894356006,0,0,0,0,0,0,0,0,0.691,0,0,1,0,0,0,8338d148-6226-42fa-b91a-d9c876359234#f4929c4c-8f9c-4b95-98f9-b3aa5e4fabdf#10b286ab8,Amounts -  8/11,1470,Reliable
4,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,6.734006734,0,11.784511785,1.683501684,1.683501684,1.683501684,0,0,3.367003367,3.367003367,0,0,0,0,0,0,0,0,0.594,0,0,1,0,0,0,8338d148-6226-42fa-b91a-d9c876359234#f4929c4c-8f9c-4b95-98f9-b3aa5e4fabdf#10b286ab8,Amounts -  9/11,1470,Reliable
163,68,31,5,5,5,0,0,8,8,0,0,0,0,58,0,20,0,2.000883826,0.834724541,0.380536188,0.061376804,0.061376804,0.061376804,0,0,0.098202887,0.098202887,0,0,0,0,0.711970932,0,0.245507218,0,81.464,20.982,0,1,0,0,0,65d3bd7-dc27-4d6d-9ee8-9cc03534ce58#27592135-4c13-4dad-8270-39b28b8e9cce#10b839a43,Amounts -  1/11,1470,Reliable
12,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,2,0,2.530577815,0,1.476170392,0.210881485,0.210881485,0.210881485,0,0,0.421762969,0.421762969,0,0,0,0,0,0,0.421762969,0,4.742,0,0,1,0,0,0,65d3bd7-dc27-4d6d-9ee8-9cc03534ce58#27592135-4c13-4dad-8270-39b28b8e9cce#10b839a43,Amounts -  10/11,1470,Reliable
12,3,6,1,1,2,0,0,1,1,0,0,0,0,0,0,2,0,2.352018816,0.588004704,1.176009408,0.196001568,0.196001568,0.392003136,0,0,0.196001568,0.196001568,0,0,0,0,0,0,0.392003136,0,5.102,0,0,1,0,0,0,65d3bd7-dc27-4d6d-9ee8-9cc03534ce58#27592135-4c13-4dad-8270-39b28b8e9cce#10b839a43,Amounts -  11/11,1470,Reliable
55,30,17,3,3,3,0,0,4,4,0,0,0,0,0,0,12,0,1.995501052,1.088455119,0.616791234,0.108845512,0.108845512,0.108845512,0,0,0.145127349,0.145127349,0,0,0,0,0,0,0.435382048,0,27.562,0,0,1,0,0,0,65d3bd7-dc27-4d6d-9ee8-9cc03534ce58#27592135-4c13-4dad-8270-39b28b8e9cce#10b839a43,Amounts -  3/11,1470,Reliable
17,7,7,1,1,1,0,0,2,2,0,0,0,0,0,0,2,0,1.69626821,0.698463381,0.698463381,0.099780483,0.099780483,0.099780483,0,0,0.199560966,0.199560966,0,0,0,0,0,0,0.199560966,0,10.022,0,0,1,0,0,0,65d3bd7-dc27-4d6d-9ee8-9cc03534ce58#27592135-4c13-4dad-8270-39b28b8e9cce#10b839a43,Amounts -  4/11,1470,Reliable
11,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,2,0,2.771478962,0,1.76366843,0.251952633,0.251952633,0.251952633,0,0,0.503905266,0.503905266,0,0,0,0,0,0,0.503905266,0,3.969,0,0,1,0,0,0,65d3bd7-dc27-4d6d-9ee8-9cc03534ce58#27592135-4c13-4dad-8270-39b28b8e9cce#10b839a43,Amounts -  5/11,1470,Reliable
13,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,2,0,2.232142857,0,1.201923077,0.171703297,0.171703297,0.171703297,0,0,0.343406593,0.343406593,0,0,0,0,0,0,0.343406593,0,5.824,0,0,1,0,0,0,65d3bd7-dc27-4d6d-9ee8-9cc03534ce58#27592135-4c13-4dad-8270-39b28b8e9cce#10b839a43,Amounts -  6/11,1470,Reliable
11,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,2,0,2.653159672,0,1.688374337,0.241196334,0.241196334,0.241196334,0,0,0.482392668,0.482392668,0,0,0,0,0,0,0.482392668,0,4.146,0,0,1,0,0,0,65d3bd7-dc27-4d6d-9ee8-9cc03534ce58#27592135-4c13-4dad-8270-39b28b8e9cce#10b839a43,Amounts -  7/11,1470,Reliable
11,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,2,0,3.129445235,0,1.991465149,0.284495021,0.284495021,0.284495021,0,0,0.568990043,0.568990043,0,0,0,0,0,0,0.568990043,0,3.515,0,0,1,0,0,0,65d3bd7-dc27-4d6d-9ee8-9cc03534ce58#27592135-4c13-4dad-8270-39b28b8e9cce#10b839a43,Amounts -  8/11,1470,Reliable
11,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,2,0,2.511989039,0,1.598538479,0.22836264,0.22836264,0.22836264,0,0,0.45672528,0.45672528,0,0,0,0,0,0,0.45672528,0,4.379,0,0,1,0,0,0,65d3bd7-dc27-4d6d-9ee8-9cc03534ce58#27592135-4c13-4dad-8270-39b28b8e9cce#10b839a43,Amounts -  9/11,1470,Reliable
11,6,17,3,3,3,0,0,4,4,0,0,0,0,1,0,1,0,4.096834264,2.234636872,6.331471136,1.117318436,1.117318436,1.117318436,0,0,1.489757914,1.489757914,0,0,0,0,0.372439479,0,0.372439479,0,2.685,0,0,0,1,0,0,9876c942-0837-4001-8419-873cf976d6be#f011dfef-b7dd-4569-8c23-0bd255f21c90#118800d23,Dates -  4/5,1470,Reliable
13,7,18,3,3,4,0,0,4,4,0,0,0,0,8,0,1,0,3.623188406,1.950947603,5.016722408,0.836120401,0.836120401,1.114827202,0,0,1.114827202,1.114827202,0,0,0,0,2.229654404,0,0.2787068,0,3.588,0,0,0,1,0,0,9876c942-0837-4001-8419-873cf976d6be#f011dfef-b7dd-4569-8c23-0bd255f21c90#118800d23,Dates -  5/5,1470,Unreliable
9,5,14,2,2,2,0,0,4,4,0,0,0,0,1,0,1,0,3.365744203,1.869857891,5.235602094,0.747943156,0.747943156,0.747943156,0,0,1.495886313,1.495886313,0,0,0,0,0.373971578,0,0.373971578,0,2.674,0,0,0,1,0,0,9d2177f5-c28c-4ea5-9b24-0c0713727c85#74bc5cd3-ce52-4a44-a7a7-701b3a518327#118800d23,Dates -  2/5,1470,Unreliable
4,1,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,11.396011396,2.849002849,19.943019943,2.849002849,2.849002849,2.849002849,0,0,5.698005698,5.698005698,0,0,0,0,0,0,0,0,0.351,0,0,0,0,1,0,b2c4fd22-2255-4c3d-a24f-72ddf69f3abd#bf0f500d-9d74-4614-b501-c61c261cc344#126bc7fcf,Table -  3/7,1470,Reliable
6,1,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,11.787819253,1.964636542,13.752455796,1.964636542,1.964636542,1.964636542,0,0,3.929273084,3.929273084,0,0,0,0,0,0,0,0,0.509,0,0,0,0,1,0,b2c4fd22-2255-4c3d-a24f-72ddf69f3abd#bf0f500d-9d74-4614-b501-c61c261cc344#126bc7fcf,Table -  4/7,1470,Reliable
4,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,11.869436202,0,20.771513353,2.96735905,2.96735905,2.96735905,0,0,5.934718101,5.934718101,0,0,0,0,0,0,0,0,0.337,0,0,0,0,1,0,b2c4fd22-2255-4c3d-a24f-72ddf69f3abd#bf0f500d-9d74-4614-b501-c61c261cc344#126bc7fcf,Table -  5/7,1470,Reliable
13,7,17,3,3,3,0,0,4,4,0,0,0,0,0,0,1,0,3.856422427,2.076535153,5.043013942,0.889943637,0.889943637,0.889943637,0,0,1.186591516,1.186591516,0,0,0,0,0,0,0.296647879,0,3.371,0,0,0,1,0,0,e4812587-62f8-44b9-9832-175578ae2ea1#70a212fd-8209-491a-abc0-2ff60fb2d950#140ea8aa6,Dates -  2/5,1470,Unreliable
12,7,17,3,3,3,0,0,4,4,0,0,0,0,0,0,1,0,3.607937462,2.104630186,5.111244738,0.901984366,0.901984366,0.901984366,0,0,1.202645821,1.202645821,0,0,0,0,0,0,0.300661455,0,3.326,0,0,0,1,0,0,e4812587-62f8-44b9-9832-175578ae2ea1#70a212fd-8209-491a-abc0-2ff60fb2d950#140ea8aa6,Dates -  3/5,1470,Unreliable
12,5,17,3,3,3,0,0,4,4,0,0,0,0,0,0,1,0,4.660194175,1.941747573,6.601941748,1.165048544,1.165048544,1.165048544,0,0,1.553398058,1.553398058,0,0,0,0,0,0,0.388349515,0,2.575,0,0,0,1,0,0,e4812587-62f8-44b9-9832-175578ae2ea1#70a212fd-8209-491a-abc0-2ff60fb2d950#140ea8aa6,Dates -  4/5,1470,Unreliable
5,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,11.520737327,0,16.129032258,2.304147465,2.304147465,2.304147465,0,0,4.608294931,4.608294931,0,0,0,0,0,0,0,0,0.434,0,0,0,0,1,0,e2530f80-0589-42ac-9499-5898479e447c#62709db4-0412-4cd0-a18b-d9eb79be2f8d#16b966911,Table -  2/7,1470,Reliable
6,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,12.121212121,0,14.141414141,2.02020202,2.02020202,2.02020202,0,0,4.04040404,4.04040404,0,0,0,0,0,0,0,0,0.495,0,0,0,0,1,0,e2530f80-0589-42ac-9499-5898479e447c#62709db4-0412-4cd0-a18b-d9eb79be2f8d#16b966911,Table -  3/7,1470,Reliable
4,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,8.948545861,0,15.659955257,2.237136465,2.237136465,2.237136465,0,0,4.474272931,4.474272931,0,0,0,0,0,0,0,0,0.447,0,0,0,0,1,0,e2530f80-0589-42ac-9499-5898479e447c#62709db4-0412-4cd0-a18b-d9eb79be2f8d#16b966911,Table -  4/7,1470,Reliable
6,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,13.043478261,0,15.217391304,2.173913043,2.173913043,2.173913043,0,0,4.347826087,4.347826087,0,0,0,0,0,0,0,0,0.46,0,0,0,0,1,0,e2530f80-0589-42ac-9499-5898479e447c#62709db4-0412-4cd0-a18b-d9eb79be2f8d#16b966911,Table -  5/7,1470,Reliable
46,6,11,1,1,1,0,0,4,4,0,0,0,0,0,0,20,0,4.139668826,0.539956803,0.989920806,0.089992801,0.089992801,0.089992801,0,0,0.359971202,0.359971202,0,0,0,0,0,0,1.799856012,0,11.112,0,0,0,1,0,0,d59700c8-1060-4507-b7f1-d6196d363c7a#7dd499fc-3c81-421c-af00-6bd3d601e8a8#17273c9b0,Dates -  1/5,1470,Unreliable
31,0,11,1,1,1,0,0,4,4,0,0,0,0,0,0,13,0,7.928388747,0,2.813299233,0.255754476,0.255754476,0.255754476,0,0,1.023017903,1.023017903,0,0,0,0,0,0,3.324808184,0,3.91,0,0,0,1,0,0,d59700c8-1060-4507-b7f1-d6196d363c7a#7dd499fc-3c81-421c-af00-6bd3d601e8a8#17273c9b0,Dates -  2/5,1470,Unreliable
31,0,11,1,1,1,0,0,4,4,0,0,0,0,0,0,13,0,7.928388747,0,2.813299233,0.255754476,0.255754476,0.255754476,0,0,1.023017903,1.023017903,0,0,0,0,0,0,3.324808184,0,3.91,0,0,0,1,0,0,d59700c8-1060-4507-b7f1-d6196d363c7a#7dd499fc-3c81-421c-af00-6bd3d601e8a8#17273c9b0,Dates -  2/5,1470,Unreliable
35,0,11,1,1,1,0,0,4,4,0,0,0,0,0,0,13,0,4.878728743,0,1.533314748,0.13939225,0.13939225,0.13939225,0,0,0.557568999,0.557568999,0,0,0,0,0,0,1.812099247,0,7.174,0,0,0,1,0,0,d59700c8-1060-4507-b7f1-d6196d363c7a#7dd499fc-3c81-421c-af00-6bd3d601e8a8#17273c9b0,Dates -  3/5,1470,Unreliable
20,0,10,1,1,2,0,0,3,3,0,0,0,0,0,0,8,0,4.055150041,0,2.02757502,0.202757502,0.202757502,0.405515004,0,0,0.608272506,0.608272506,0,0,0,0,0,0,1.622060016,0,4.932,0,0,0,1,0,0,d59700c8-1060-4507-b7f1-d6196d363c7a#7dd499fc-3c81-421c-af00-6bd3d601e8a8#17273c9b0,Dates -  4/5,1470,Unreliable
19,5,9,1,1,3,0,0,2,2,0,0,0,0,5,0,4,0,3.141015044,0.826582906,1.487849231,0.165316581,0.165316581,0.495949744,0,0,0.330633163,0.330633163,0,0,0,0,0.826582906,0,0.661266325,0,6.049,0,0,0,1,0,0,d59700c8-1060-4507-b7f1-d6196d363c7a#7dd499fc-3c81-421c-af00-6bd3d601e8a8#17273c9b0,Dates -  5/5,1470,Unreliable
443,15,25,3,3,3,0,0,8,8,0,0,0,0,0,0,17,0,31.521275082,1.067311797,1.778852996,0.213462359,0.213462359,0.213462359,0,0,0.569232959,0.569232959,0,0,0,0,0,0,1.209620037,0,14.054,388.856,0,0,1,0,0,fd90b466-c036-4071-a8e8-548bc68c7c00#6da7694b-4f69-4901-8508-4cc66b61b8e6#17273c9b0,Dates -  1/5,1470,Unreliable
37,0,11,1,1,1,0,0,4,4,0,0,0,0,0,0,18,0,4.142873139,0,1.231664987,0.111969544,0.111969544,0.111969544,0,0,0.447878177,0.447878177,0,0,0,0,0,0,2.015451797,0,8.931,0,0,0,1,0,0,fd90b466-c036-4071-a8e8-548bc68c7c00#6da7694b-4f69-4901-8508-4cc66b61b8e6#17273c9b0,Dates -  2/5,1470,Unreliable
23,0,9,1,1,1,0,0,3,3,0,0,0,0,0,0,9,0,6.341328922,0,2.481389578,0.275709953,0.275709953,0.275709953,0,0,0.827129859,0.827129859,0,0,0,0,0,0,2.481389578,0,3.627,0,0,0,1,0,0,fd90b466-c036-4071-a8e8-548bc68c7c00#6da7694b-4f69-4901-8508-4cc66b61b8e6#17273c9b0,Dates -  3/5,1470,Unreliable
23,0,9,1,1,1,0,0,3,3,0,0,0,0,0,0,9,0,6.341328922,0,2.481389578,0.275709953,0.275709953,0.275709953,0,0,0.827129859,0.827129859,0,0,0,0,0,0,2.481389578,0,3.627,0,0,0,1,0,0,fd90b466-c036-4071-a8e8-548bc68c7c00#6da7694b-4f69-4901-8508-4cc66b61b8e6#17273c9b0,Dates -  3/5,1470,Unreliable
24,2,9,1,1,1,0,0,3,3,0,0,0,0,0,0,8,0,5.754015824,0.479501319,2.157755934,0.239750659,0.239750659,0.239750659,0,0,0.719251978,0.719251978,0,0,0,0,0,0,1.918005275,0,4.171,0,0,0,1,0,0,fd90b466-c036-4071-a8e8-548bc68c7c00#6da7694b-4f69-4901-8508-4cc66b61b8e6#17273c9b0,Dates -  4/5,1470,Unreliable
35,4,8,1,1,2,0,0,2,2,0,0,0,0,6,0,12,0,4.140052046,0.473148805,0.946297611,0.118287201,0.118287201,0.236574403,0,0,0.236574403,0.236574403,0,0,0,0,0.709723208,0,1.419446416,0,8.454,0,0,0,1,0,0,fd90b466-c036-4071-a8e8-548bc68c7c00#6da7694b-4f69-4901-8508-4cc66b61b8e6#17273c9b0,Dates -  5/5,1470,Unreliable
7,2,7,1,1,1,0,0,2,2,0,0,0,0,0,0,7,0,8.610086101,2.4600246,8.610086101,1.2300123,1.2300123,1.2300123,0,0,2.4600246,2.4600246,0,0,0,0,0,0,8.610086101,0,0.813,0,0,0,0,1,0,37VUR2VJ6A1D712569IC76ZIOL81CJ#ed32f61f-8936-4dda-bcff-26502d6d1854#1A2AEA765N9FFHB,Table -  1/7,1469,Reliable
6,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,6,0,7.30816078,0,8.526187576,1.218026797,1.218026797,1.218026797,0,0,2.436053593,2.436053593,0,0,0,0,0,0,7.30816078,0,0.821,0,0,0,0,1,0,37VUR2VJ6A1D712569IC76ZIOL81CJ#ed32f61f-8936-4dda-bcff-26502d6d1854#1A2AEA765N9FFHB,Table -  5/7,1469,Reliable
7,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,1,0,10.279001468,0,10.279001468,1.468428781,1.468428781,1.468428781,0,0,2.936857562,2.936857562,0,0,0,0,0,0,1.468428781,0,0.681,0,0,0,0,1,0,37VUR2VJ6A1D712569IC76ZIOL81CJ#ed32f61f-8936-4dda-bcff-26502d6d1854#1A2AEA765N9FFHB,Table -  6/7,1469,Reliable
17,2,9,1,1,1,0,0,3,3,0,0,0,0,0,0,17,0,12.878787879,1.515151515,6.818181818,0.757575758,0.757575758,0.757575758,0,0,2.272727273,2.272727273,0,0,0,0,0,0,12.878787879,0,1.32,0,0,0,1,0,0,3BVS8WK9Q075X26X0G7NOLAMN2VBIQ#202d299c-25a7-437b-9a9d-2d134f96a3ed#1A2AEA765N9FFHB,Dates -  1/5,1469,Reliable
7,2,7,1,1,1,0,0,2,2,0,0,0,0,0,0,7,0,3.691983122,1.054852321,3.691983122,0.52742616,0.52742616,0.52742616,0,0,1.054852321,1.054852321,0,0,0,0,0,0,3.691983122,0,1.896,0,0,0,1,0,0,3RDTX9JRTYDPKPA4J5PU6QPNLNM97Q#c347792c-304d-445a-92ea-54c3b39c3100#1A2AEA765N9FFHB,Dates -  4/5,1469,Reliable
737,5,18,2,2,4,0,0,5,5,0,0,0,0,0,0,23,0,102.760736196,0.697155605,2.509760178,0.278862242,0.278862242,0.557724484,0,0,0.697155605,0.697155605,0,0,0,0,0,0,3.206915784,0,7.172,20.919,0,0,0,0,1,3APP19WN71QLVZJ7E1QCSTBEUP4G6W#71ae770c-b8cc-48f2-93c6-8e02cc0f49de#1A2EZVULYVJOPNO,Your Task,1000,Reliable
3,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,7.389162562,0,9.852216749,0,0,0,0,0,4.926108374,4.926108374,0,0,0,0,0,0,4.926108374,0,0.406,0,0,1,0,0,0,3VJ4PFXFJ3J5NJW5OJW5CDERZHEAUN#bd6804e5-789b-4d9d-a856-c8939942e518#1A2EZVULYVJOPNO,Amounts -  2/11,1469,Reliable
2,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,3.738317757,0,7.476635514,0,0,0,0,0,3.738317757,3.738317757,0,0,0,0,0,0,3.738317757,0,0.535,0,0,1,0,0,0,3VJ4PFXFJ3J5NJW5OJW5CDERZHEAUN#bd6804e5-789b-4d9d-a856-c8939942e518#1A2EZVULYVJOPNO,Amounts -  3/11,1469,Reliable
4,1,4,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,6.420545746,1.605136437,6.420545746,0,0,0,0,0,3.210272873,3.210272873,0,0,0,0,0,0,3.210272873,0,0.623,0,0,1,0,0,0,3VJ4PFXFJ3J5NJW5OJW5CDERZHEAUN#bd6804e5-789b-4d9d-a856-c8939942e518#1A2EZVULYVJOPNO,Amounts -  4/11,1469,Reliable
4,1,7,1,1,1,0,0,2,2,0,0,0,0,0,0,3,0,4.64037123,1.160092807,8.120649652,1.160092807,1.160092807,1.160092807,0,0,2.320185615,2.320185615,0,0,0,0,0,0,3.480278422,0,0.862,0,0,0,0,1,0,3RQVKZ7ZRKVEK5P5YWAFW3H9FIO72A#82ca187d-808c-4d34-922e-c5ee95954fde#1A2S1ICYVUGFNW2,Table -  2/5,1469,Unreliable
6,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,5,0,5.853658537,0,6.829268293,0.975609756,0.975609756,0.975609756,0,0,1.951219512,1.951219512,0,0,0,0,0,0,4.87804878,0,1.025,0,0,0,0,1,0,3RQVKZ7ZRKVEK5P5YWAFW3H9FIO72A#82ca187d-808c-4d34-922e-c5ee95954fde#1A2S1ICYVUGFNW2,Table -  3/5,1469,Unreliable
4,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,3,0,4.722550177,0,8.26446281,1.180637544,1.180637544,1.180637544,0,0,2.361275089,2.361275089,0,0,0,0,0,0,3.541912633,0,0.847,0,0,0,0,1,0,3RQVKZ7ZRKVEK5P5YWAFW3H9FIO72A#82ca187d-808c-4d34-922e-c5ee95954fde#1A2S1ICYVUGFNW2,Table -  4/5,1469,Unreliable
1,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,3.984063745,0,27.888446215,3.984063745,3.984063745,3.984063745,0,0,7.96812749,7.96812749,0,0,0,0,0,0,0,0,0.251,0,0,0,1,0,0,3I01FDIL6MKU1EQFP9D1WVR51RO2DR#58558b4e-c4df-4fa5-8ccd-ccc8986ea7d0#1A3CA22XSHX9JLL,Dates -  2/5,1469,Reliable
1,0,8,1,1,1,0,1,2,2,0,0,0,0,0,0,0,0,3.484320557,0,27.87456446,3.484320557,3.484320557,3.484320557,0,3.484320557,6.968641115,6.968641115,0,0,0,0,0,0,0,0,0.287,0,0,0,1,0,0,3I01FDIL6MKU1EQFP9D1WVR51RO2DR#58558b4e-c4df-4fa5-8ccd-ccc8986ea7d0#1A3CA22XSHX9JLL,Dates -  3/5,1469,Reliable
1,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,3.115264798,0,21.806853583,3.115264798,3.115264798,3.115264798,0,0,6.230529595,6.230529595,0,0,0,0,0,0,0,0,0.321,0,0,0,1,0,0,3I01FDIL6MKU1EQFP9D1WVR51RO2DR#58558b4e-c4df-4fa5-8ccd-ccc8986ea7d0#1A3CA22XSHX9JLL,Dates -  4/5,1469,Reliable
1,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,18.518518519,0,129.62962963,18.518518519,18.518518519,18.518518519,0,0,37.037037037,37.037037037,0,0,0,0,0,0,0,0,0.054,0,0,0,1,0,0,39WICJI5AT4MPXRULRG36XF0VOOZ3Q#1ec736d0-7273-4fda-aa50-5f1ea9fa9af1#1A3CAYB4P2JUWFM,Dates -  3/5,1469,Reliable
1,0,7,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,16.129032258,0,112.903225806,16.129032258,16.129032258,16.129032258,0,0,32.258064516,32.258064516,0,0,0,0,0,0,0,0,0.062,0,0,0,1,0,0,3HYV4299H08AFZ641LXMC4MTN488EM#bcc0f85c-1f3f-4ce9-8eee-13e0c7ed5d58#1A3CAYB4P2JUWFM,Dates -  2/5,1469,Unreliable
