mutation_count,mouse_move_count,mouse_interaction_count,mouse_up_count,mouse_down_count,click_count,context_menu_count,dbl_click_count,focus_count,blur_count,touch_start_count,touch_move_departed_count,touch_end_count,touch_cancel_count,scroll_count,viewport_resize_count,input_count,touch_count,mutation_per_second,mouse_move_per_second,mouse_interaction_per_second,mouse_up_per_second,mouse_down_per_second,click_per_second,context_menu_per_second,dbl_click_per_second,focus_per_second,blur_per_second,touch_start_per_second,touch_move_departed_per_second,touch_end_per_second,touch_cancel_per_second,scroll_per_second,viewport_resize_per_second,input_per_second,touch_per_second,active_s,inactivity_s,DatesReha,Amounts,Dates,Table,Your Task,recording_id,step_id,workunit_id,class,date,merge,start_datetime,is_same_recording_id,is_same_focus_count,is_same_mouse_move_count,is_same_mutation_count,is_same_workunit_id,verbose_text,worker_id,step_id.1,pattern,Prediction,Confidence,confidence_without_cal
65.0,9.0,15.0,1.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,13.0,0.0,44.0,0.0,4.911220249338874,0.6800151114469211,1.1333585190782018,0.0755572346052134,0.0755572346052134,0.0755572346052134,0.0,0.0,0.4533434076312807,0.4533434076312807,0.0,0.0,0.0,0.0,0.9822440498677748,0.0,3.324518322629392,0.0,13.235,0.0,,,,,,31JUPBOORNGOL5GWI7KQPZCDT598LE#506dcd4f-7b21-473d-a0ce-8f80006272c8#1A1EYC4VRVJUFXL,1469.0,Page 1 of Dates - 1/5,Reliable,2024-05-22,ok,2024-05-21 19:27:12.000,True,True,True,True,True,,,,,,0.5860175,
28.0,8.0,17.0,1.0,1.0,1.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,3.0055817947617003,0.8587376556462,1.824817518248175,0.107342206955775,0.107342206955775,0.107342206955775,0.0,0.0,0.7513954486904251,0.7513954486904251,0.0,0.0,0.0,0.0,0.107342206955775,0.0,1.2881064834693,0.0,9.316,0.0,,,,,,31JUPBOORNGOL5GWI7KQPZCDT598LE#506dcd4f-7b21-473d-a0ce-8f80006272c8#1A1EYC4VRVJUFXL,1469.0,Page 1 of Dates - 2/5,Reliable,2024-05-22,ok,2024-05-21 19:27:25.000,True,True,True,True,True,,,,,,0.67776614,
19.0,3.0,19.0,1.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.15482178001312,0.6560244915810189,4.15482178001312,0.2186748305270063,0.2186748305270063,0.2186748305270063,0.0,0.0,1.7493986442160503,1.7493986442160503,0.0,0.0,0.0,0.0,0.0,0.0,2.186748305270063,0.0,4.573,0.0,,,,,,31JUPBOORNGOL5GWI7KQPZCDT598LE#506dcd4f-7b21-473d-a0ce-8f80006272c8#1A1EYC4VRVJUFXL,1469.0,Page 1 of Dates - 3/5,Reliable,2024-05-22,ok,2024-05-21 19:27:35.000,True,True,True,True,True,,,,,,0.6264282,
14.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.3343653250774,0.0,2.1671826625387,0.3095975232198142,0.3095975232198142,0.3095975232198142,0.0,0.0,0.6191950464396285,0.6191950464396285,0.0,0.0,0.0,0.0,0.0,0.0,0.6191950464396285,0.0,3.23,0.0,,,,,,31JUPBOORNGOL5GWI7KQPZCDT598LE#506dcd4f-7b21-473d-a0ce-8f80006272c8#1A1EYC4VRVJUFXL,1469.0,Page 1 of Dates - 4/5,Reliable,2024-05-22,ok,2024-05-21 19:27:39.000,True,True,True,True,True,,,,,,0.85471517,
16.0,4.0,8.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,4.728132387706856,1.182033096926714,2.364066193853428,0.2955082742316784,0.2955082742316784,0.5910165484633569,0.0,0.0,0.5910165484633569,0.5910165484633569,0.0,0.0,0.0,0.0,1.773049645390071,0.0,1.182033096926714,0.0,3.384,0.0,,,,,,31JUPBOORNGOL5GWI7KQPZCDT598LE#506dcd4f-7b21-473d-a0ce-8f80006272c8#1A1EYC4VRVJUFXL,1469.0,Page 1 of Dates - 5/5,Reliable,2024-05-22,ok,2024-05-21 19:27:42.000,True,True,True,True,True,,,,,,0.92876685,
1.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.264462809917356,0.0,57.85123966942149,8.264462809917356,8.264462809917356,8.264462809917356,0.0,0.0,16.528925619834713,16.528925619834713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,,,,,,31N9JPQXIPU72GKAXOUBF4911JMNHX#3b6fe438-da20-42bc-90dc-c7d73448d7a5#1AH22ILXQFI4R2,1468.0,Page 1 of Dates - 3/5,Unreliable,2024-05-22,ok,2024-05-21 11:36:50.000,True,True,True,True,True,,,,,,0.99971896,
29.0,3.0,11.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.641485275288092,0.4801536491677337,1.76056338028169,0.1600512163892445,0.1600512163892445,0.1600512163892445,0.0,0.0,0.6402048655569782,0.6402048655569782,0.0,0.0,0.0,0.0,0.0,0.0,1.2804097311139564,0.0,6.248,0.0,,,,,,326c9091-9199-4ad1-bde8-6656d2552015#720d0427-1e6a-4fec-aee4-555eb599b3fc#181a7ff40,2289.0,Page 1 of DatesReha - 1/3,Reliable,2024-05-22,ok,2024-05-21 16:07:08.000,True,True,True,True,True,,,,,,0.78556216,
36.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,6.160164271047227,0.0,2.224503764544832,0.1711156741957563,0.1711156741957563,0.1711156741957563,0.0,0.0,0.8555783709787816,0.8555783709787816,0.0,0.0,0.0,0.0,0.0,0.0,2.3956194387405887,0.0,5.844,0.0,,,,,,326c9091-9199-4ad1-bde8-6656d2552015#720d0427-1e6a-4fec-aee4-555eb599b3fc#181a7ff40,2289.0,Page 1 of DatesReha - 2/3,Reliable,2024-05-22,ok,2024-05-21 16:07:14.000,True,True,True,True,True,,,,,,0.7707171,
44.0,3.0,19.0,2.0,2.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0,4.28057204008172,0.2918571845510264,1.8484288354898333,0.1945714563673509,0.1945714563673509,0.2918571845510264,0.0,0.0,0.5837143691020528,0.5837143691020528,0.0,0.0,0.0,0.0,0.8755715536530791,0.0,1.7511431073061583,0.0,10.279,0.0,,,,,,326c9091-9199-4ad1-bde8-6656d2552015#720d0427-1e6a-4fec-aee4-555eb599b3fc#181a7ff40,2289.0,Page 1 of DatesReha - 3/3,Reliable,2024-05-22,ok,2024-05-21 16:07:20.000,True,True,True,True,True,,,,,,0.785333,
96.0,3.0,19.0,1.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,8.036835496023443,0.2511511092507326,1.5906236919213064,0.0837170364169108,0.0837170364169108,0.0837170364169108,0.0,0.0,0.6697362913352869,0.6697362913352869,0.0,0.0,0.0,0.0,0.0837170364169108,0.0,2.5952281289242367,0.0,11.944999999999997,28.568,,,,,,32PT7WK7DMRJMWMYT9R6F5WX4A23DO#143531b2-34e1-46fc-bcf2-862a8f04e14e#1A1LVAHYYH7TGN2,1468.0,Page 1 of Dates - 2/5,Reliable,2024-05-22,ok,2024-05-21 10:26:51.000,True,True,True,True,True,,,,,,0.61559176,
81.0,7.0,22.0,2.0,2.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,33.0,0.0,4.585597826086956,0.3962862318840579,1.2454710144927534,0.1132246376811594,0.1132246376811594,0.1132246376811594,0.0,0.0,0.4528985507246376,0.4528985507246376,0.0,0.0,0.0,0.0,0.1698369565217391,0.0,1.8682065217391304,0.0,17.664,0.0,,,,,,32PT7WK7DMRJMWMYT9R6F5WX4A23DO#143531b2-34e1-46fc-bcf2-862a8f04e14e#1A1LVAHYYH7TGN2,1468.0,Page 1 of Dates - 3/5,Reliable,2024-05-22,ok,2024-05-21 10:27:32.000,True,True,True,True,True,,,,,,0.5699057,
66.0,7.0,20.0,2.0,2.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,33.0,0.0,5.020538566864445,0.5324813631522897,1.521375323292256,0.1521375323292256,0.1521375323292256,0.1521375323292256,0.0,0.0,0.5324813631522897,0.5324813631522897,0.0,0.0,0.0,0.0,0.3042750646584512,0.0,2.5102692834322227,0.0,13.146,0.0,,,,,,32PT7WK7DMRJMWMYT9R6F5WX4A23DO#143531b2-34e1-46fc-bcf2-862a8f04e14e#1A1LVAHYYH7TGN2,1468.0,Page 1 of Dates - 4/5,Reliable,2024-05-22,ok,2024-05-21 10:27:49.000,True,True,True,True,True,,,,,,0.59147316,
67.0,5.0,15.0,2.0,2.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,18.0,0.0,8.255298176441597,0.6160670280926565,1.8482010842779693,0.2464268112370626,0.2464268112370626,0.3696402168555939,0.0,0.0,0.4928536224741252,0.4928536224741252,0.0,0.0,0.0,0.0,0.6160670280926565,0.0,2.217841301133564,0.0,8.116,26.606,,,,,,32PT7WK7DMRJMWMYT9R6F5WX4A23DO#143531b2-34e1-46fc-bcf2-862a8f04e14e#1A1LVAHYYH7TGN2,1468.0,Page 1 of Dates - 5/5,Reliable,2024-05-22,ok,2024-05-21 10:28:03.000,True,True,True,True,True,,,,,,0.77831185,
60.0,6.0,13.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,2.298498314434569,0.2298498314434569,0.49800796812749,0.0383083052405761,0.0383083052405761,0.0383083052405761,0.0,0.0,0.1915415262028807,0.1915415262028807,0.0,0.0,0.0,0.0,0.3064664419246092,0.0,0.6129328838492185,0.0,26.104,0.0,,,,,,33NOQL7T9OB8QUX0X8BZXENB8EE8ZU#e527452e-a29d-47a0-922e-1e027ed7ea81#1A30LFDYOWI2DTZ,2288.0,Page 1 of DatesReha - 1/3,Reliable,2024-05-22,ok,2024-05-21 16:11:32.000,True,True,True,True,True,,,,,,0.7724437,
26.0,1.0,11.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,6.1277398067405136,0.2356823002592505,2.592505302851756,0.2356823002592505,0.2356823002592505,0.2356823002592505,0.0,0.0,0.942729201037002,0.942729201037002,0.0,0.0,0.0,0.0,0.2356823002592505,0.0,2.356823002592505,0.0,4.243,0.0,,,,,,33NOQL7T9OB8QUX0X8BZXENB8EE8ZU#e527452e-a29d-47a0-922e-1e027ed7ea81#1A30LFDYOWI2DTZ,2288.0,Page 1 of DatesReha - 2/3,Reliable,2024-05-22,ok,2024-05-21 16:11:59.000,True,True,True,True,True,,,,,,0.78478295,
40.0,5.0,17.0,2.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,16.0,0.0,4.81637567730283,0.6020469596628537,2.046959662853703,0.2408187838651415,0.2408187838651415,0.3612281757977122,0.0,0.0,0.6020469596628537,0.6020469596628537,0.0,0.0,0.0,0.0,1.0836845273931368,0.0,1.926550270921132,0.0,8.305,0.0,,,,,,33NOQL7T9OB8QUX0X8BZXENB8EE8ZU#e527452e-a29d-47a0-922e-1e027ed7ea81#1A30LFDYOWI2DTZ,2288.0,Page 1 of DatesReha - 3/3,Reliable,2024-05-22,ok,2024-05-21 16:12:03.000,True,True,True,True,True,,,,,,0.8197101,
73.0,8.0,23.0,2.0,2.0,2.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.777799594214281,0.5235944760782774,1.5053341187250475,0.1308986190195693,0.1308986190195693,0.1308986190195693,0.0,0.0,0.589043785588062,0.5235944760782774,0.0,0.0,0.0,0.0,0.0,0.0,1.178087571176124,0.0,15.279,0.0,,,,,,34ad42b2-1f59-425e-8c76-3a3eedcd4209#34459634-95a8-409f-a797-f899bbf7a2ab#1146dca75,2289.0,Page 1 of DatesReha - 1/3,Reliable,2024-05-22,ok,2024-05-21 16:01:48.000,True,True,True,True,True,,,,,,0.6048713,
27.0,2.0,11.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.872822872165626,0.6572461386789352,3.614853762734144,0.3286230693394676,0.3286230693394676,0.3286230693394676,0.0,0.0,1.3144922773578704,1.3144922773578704,0.0,0.0,0.0,0.0,0.0,0.0,2.9576076240552087,0.0,3.043,0.0,,,,,,34ad42b2-1f59-425e-8c76-3a3eedcd4209#34459634-95a8-409f-a797-f899bbf7a2ab#1146dca75,2289.0,Page 1 of DatesReha - 2/3,Reliable,2024-05-22,ok,2024-05-21 16:02:03.000,True,True,True,True,True,,,,,,0.71094847,
37.0,4.0,17.0,2.0,2.0,3.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,0.0,6.079526782780151,0.6572461386789352,2.793296089385475,0.3286230693394676,0.3286230693394676,0.4929346040092014,0.0,0.0,0.821557673348669,0.821557673348669,0.0,0.0,0.0,0.0,0.821557673348669,0.0,2.300361485376273,0.0,6.086,0.0,,,,,,34ad42b2-1f59-425e-8c76-3a3eedcd4209#34459634-95a8-409f-a797-f899bbf7a2ab#1146dca75,2289.0,Page 1 of DatesReha - 3/3,Reliable,2024-05-22,ok,2024-05-21 16:02:06.000,True,True,True,True,True,,,,,,0.7939,
19.0,5.0,10.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,5.558806319485079,1.462843768285547,2.925687536571094,0.5851375073142188,0.5851375073142188,0.5851375073142188,0.0,0.0,0.5851375073142188,0.5851375073142188,0.0,0.0,0.0,0.0,1.1702750146284375,0.0,2.340550029256875,0.0,3.418,0.0,,,,,,3566S7OX5DV7VK79FSA1RK74KFT179#67d2d906-c129-445b-ac86-301378630d0d#1A27ITI0SFLNSHZ,1469.0,Page 1 of Dates - 1/5,Unreliable,2024-05-22,ok,2024-05-21 15:07:40.000,True,True,True,True,True,,,,,,0.88802207,
8.0,5.0,10.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,2.8901734104046244,1.8063583815028903,3.6127167630057806,0.7225433526011561,0.7225433526011561,0.7225433526011561,0.0,0.0,0.7225433526011561,0.7225433526011561,0.0,0.0,0.0,0.0,3.2514450867052025,0.0,3.2514450867052025,0.0,2.768,0.0,,,,,,3566S7OX5DV7VK79FSA1RK74KFT179#67d2d906-c129-445b-ac86-301378630d0d#1A27ITI0SFLNSHZ,1469.0,Page 1 of Dates - 2/5,Unreliable,2024-05-22,ok,2024-05-21 15:07:43.000,True,True,True,True,True,,,,,,0.97447115,
23.0,9.0,27.0,5.0,5.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,5.106571936056839,1.99822380106572,5.994671403197159,1.1101243339253997,1.1101243339253997,1.1101243339253997,0.0,0.0,1.3321492007104796,1.3321492007104796,0.0,0.0,0.0,0.0,1.1101243339253997,0.0,2.44227353463588,0.0,4.504,0.0,,,,,,3566S7OX5DV7VK79FSA1RK74KFT179#67d2d906-c129-445b-ac86-301378630d0d#1A27ITI0SFLNSHZ,1469.0,Page 1 of Dates - 3/5,Reliable,2024-05-22,ok,2024-05-21 15:07:46.000,True,True,True,True,True,,,,,,0.5663925,
23.0,8.0,27.0,5.0,5.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,5.038335158817086,1.7524644030668126,5.9145673603504925,1.0952902519167578,1.0952902519167578,1.0952902519167578,0.0,0.0,1.3143483023001097,1.3143483023001097,0.0,0.0,0.0,0.0,1.0952902519167578,0.0,2.4096385542168672,0.0,4.565,0.0,,,,,,3566S7OX5DV7VK79FSA1RK74KFT179#67d2d906-c129-445b-ac86-301378630d0d#1A27ITI0SFLNSHZ,1469.0,Page 1 of Dates - 4/5,Reliable,2024-05-22,ok,2024-05-21 15:07:50.000,True,True,True,True,True,,,,,,0.59807396,
34.0,5.0,23.0,3.0,3.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.378044922492882,0.7908889591901297,3.638089212274597,0.4745333755140778,0.4745333755140778,0.4745333755140778,0.0,0.0,1.1072445428661817,1.1072445428661817,0.0,0.0,0.0,0.0,0.0,0.0,1.898133502056312,0.0,6.322,0.0,,,,,,362E9TQF2H21OJE8G2Z1PW1J0KVIGT#ed0f475c-ccdf-426e-9f34-643f5537800a#1AO46QDGJU9F1U,1468.0,Page 1 of Dates - 4/5,Reliable,2024-05-22,ok,2024-05-21 23:50:39.000,True,True,True,True,True,,,,,,0.60521406,
49.0,6.0,22.0,3.0,3.0,4.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,21.0,0.0,5.704971475142624,0.6985679357317499,2.561415764349749,0.3492839678658749,0.3492839678658749,0.4657119571544999,0.0,0.0,0.6985679357317499,0.6985679357317499,0.0,0.0,0.0,0.0,0.4657119571544999,0.0,2.4449877750611244,0.0,8.589,0.0,,,,,,362E9TQF2H21OJE8G2Z1PW1J0KVIGT#ed0f475c-ccdf-426e-9f34-643f5537800a#1AO46QDGJU9F1U,1468.0,Page 1 of Dates - 5/5,Reliable,2024-05-22,ok,2024-05-21 23:50:45.000,True,True,True,True,True,,,,,,0.5723559,
78.0,1.0,21.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,6.234513628007354,0.0799296618975301,1.678522899848134,0.0799296618975301,0.0799296618975301,0.0799296618975301,0.0,0.0,0.7193669570777717,0.7193669570777717,0.0,0.0,0.0,0.0,0.0,0.0,3.357045799696268,0.0,12.511,0.0,,,,,,36JW4WBR06WVEO7TZ0BY7Z0SZSAFHS#29f20185-3019-4a69-88b9-a23875b256ef#1A30LFDYOWI2DTZ,1468.0,Page 1 of Dates - 3/5,Reliable,2024-05-22,ok,2024-05-21 16:15:28.000,True,True,True,True,True,,,,,,0.51291424,
71.0,0.0,21.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,6.999211356466877,0.0,2.0701892744479493,0.0985804416403785,0.0985804416403785,0.0985804416403785,0.0,0.0,0.887223974763407,0.887223974763407,0.0,0.0,0.0,0.0,0.0,0.0,3.943217665615142,0.0,10.144,0.0,,,,,,36JW4WBR06WVEO7TZ0BY7Z0SZSAFHS#29f20185-3019-4a69-88b9-a23875b256ef#1A30LFDYOWI2DTZ,1468.0,Page 1 of Dates - 4/5,Reliable,2024-05-22,ok,2024-05-21 16:15:40.000,True,True,True,True,True,,,,,,0.49400756,
52.0,4.0,19.0,2.0,2.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,23.0,0.0,4.9889667082413895,0.3837666698647222,1.8228916818574308,0.1918833349323611,0.1918833349323611,0.2878250023985417,0.0,0.0,0.5756500047970834,0.5756500047970834,0.0,0.0,0.0,0.0,0.5756500047970834,0.0,2.2066583517221527,0.0,10.423,0.0,,,,,,36JW4WBR06WVEO7TZ0BY7Z0SZSAFHS#29f20185-3019-4a69-88b9-a23875b256ef#1A30LFDYOWI2DTZ,1468.0,Page 1 of Dates - 5/5,Reliable,2024-05-22,ok,2024-05-21 16:15:50.000,True,True,True,True,True,,,,,,0.71129346,
73.0,0.0,19.0,1.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,0.0,6.466471786695013,0.0,1.6830543006466472,0.0885818052971919,0.0885818052971919,0.0885818052971919,0.0,0.0,0.7086544423775357,0.7086544423775357,0.0,0.0,0.0,0.0,0.0885818052971919,0.0,3.3661086012932944,0.0,11.289,0.0,,,,,,371Q3BEXDHLQ9EC9B6H4E5NCK8OSZH#b1ddc0e9-2ca3-43ed-abb4-eb1cfd966f3c#1A3DDYEIXQ709P9,1468.0,Page 1 of Dates - 2/5,Reliable,2024-05-22,ok,2024-05-21 19:55:37.000,True,True,True,True,True,,,,,,0.6080708,
39.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,9.992313604919293,0.0,3.3307712016397644,0.2562131693569049,0.2562131693569049,0.2562131693569049,0.0,0.0,1.2810658467845246,1.2810658467845246,0.0,0.0,0.0,0.0,0.0,0.0,4.868050217781194,0.0,3.903,0.0,,,,,,371Q3BEXDHLQ9EC9B6H4E5NCK8OSZH#b1ddc0e9-2ca3-43ed-abb4-eb1cfd966f3c#1A3DDYEIXQ709P9,1468.0,Page 1 of Dates - 3/5,Reliable,2024-05-22,ok,2024-05-21 19:55:49.000,True,True,True,True,True,,,,,,0.66611457,
73.0,0.0,19.0,1.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,4.94982370490914,0.0,1.2883102793599133,0.0678058041768375,0.0678058041768375,0.0678058041768375,0.0,0.0,0.5424464334147003,0.5424464334147003,0.0,0.0,0.0,0.0,0.0,0.0,2.441008950366152,0.0,14.748,0.0,,,,,,371Q3BEXDHLQ9EC9B6H4E5NCK8OSZH#b1ddc0e9-2ca3-43ed-abb4-eb1cfd966f3c#1A3DDYEIXQ709P9,1468.0,Page 1 of Dates - 4/5,Reliable,2024-05-22,ok,2024-05-21 19:55:53.000,True,True,True,True,True,,,,,,0.6740011,
66.0,5.0,21.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,32.0,0.0,5.209155485398579,0.3946329913180741,1.6574585635359116,0.0789265982636148,0.0789265982636148,0.0789265982636148,0.0,0.0,0.7103393843725335,0.7103393843725335,0.0,0.0,0.0,0.0,0.3946329913180741,0.0,2.525651144435675,0.0,12.67,0.0,,,,,,37PGLWGSJTI6Q5AR6TKGNOTC71CKIY#29ae9e33-c05f-424b-bfd5-c8547ee79eca#1A3ESW0FM89XQJ9,1468.0,Page 1 of Dates - 1/5,Reliable,2024-05-22,ok,2024-05-21 23:42:19.000,True,True,True,True,True,,,,,,0.5495787,
63.0,2.0,21.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,6.687188196582104,0.2122916887803842,2.2290627321940346,0.1061458443901921,0.1061458443901921,0.1061458443901921,0.0,0.0,0.9553125995117292,0.9553125995117292,0.0,0.0,0.0,0.0,0.1061458443901921,0.0,3.184375331705764,0.0,9.421,0.0,,,,,,37PGLWGSJTI6Q5AR6TKGNOTC71CKIY#29ae9e33-c05f-424b-bfd5-c8547ee79eca#1A3ESW0FM89XQJ9,1468.0,Page 1 of Dates - 2/5,Reliable,2024-05-22,ok,2024-05-21 23:42:32.000,True,True,True,True,True,,,,,,0.54158664,
54.0,1.0,19.0,1.0,1.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,6.861499364675985,0.1270648030495552,2.4142312579415504,0.1270648030495552,0.1270648030495552,0.1270648030495552,0.0,0.0,1.0165184243964422,1.0165184243964422,0.0,0.0,0.0,0.0,0.0,0.0,3.1766200762388817,0.0,7.87,0.0,,,,,,37PGLWGSJTI6Q5AR6TKGNOTC71CKIY#29ae9e33-c05f-424b-bfd5-c8547ee79eca#1A3ESW0FM89XQJ9,1468.0,Page 1 of Dates - 3/5,Reliable,2024-05-22,ok,2024-05-21 23:42:41.000,True,True,True,True,True,,,,,,0.625164,
66.0,0.0,21.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,6.893670357217464,0.0,2.1934405682055567,0.1044495508669312,0.1044495508669312,0.1044495508669312,0.0,0.0,0.9400459578023814,0.9400459578023814,0.0,0.0,0.0,0.0,0.0,0.0,3.342385627741801,0.0,9.574,0.0,,,,,,37PGLWGSJTI6Q5AR6TKGNOTC71CKIY#29ae9e33-c05f-424b-bfd5-c8547ee79eca#1A3ESW0FM89XQJ9,1468.0,Page 1 of Dates - 4/5,Reliable,2024-05-22,ok,2024-05-21 23:42:49.000,True,True,True,True,True,,,,,,0.56324327,
68.0,0.0,21.0,1.0,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,4.060428733504509,0.0,1.253955932405804,0.0597121872574192,0.0597121872574192,0.0597121872574192,0.0,0.0,0.5374096853167731,0.5374096853167731,0.0,0.0,0.0,0.0,0.0,0.0,1.8510778049799963,0.0,16.747,0.0,,,,,,385MDVINFCRTGGOEDPOJN0277N1JWW#50a7449a-ab0d-4126-835c-0c980324c963#1A8TT49PC6GZGK,1468.0,Page 1 of Dates - 2/5,Reliable,2024-05-22,ok,2024-05-21 14:59:43.000,True,True,True,True,True,,,,,,0.6761507,
92.0,5.0,23.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,4.89387733390074,0.2659715942337358,1.223469333475185,0.0531943188467471,0.0531943188467471,0.0531943188467471,0.0,0.0,0.5319431884674717,0.5319431884674717,0.0,0.0,0.0,0.0,0.0531943188467471,0.0,1.7022182030959094,0.0,18.799,13.762,,,,,,385MDVINFCRTGGOEDPOJN0277N1JWW#50a7449a-ab0d-4126-835c-0c980324c963#1A8TT49PC6GZGK,1468.0,Page 1 of Dates - 4/5,Reliable,2024-05-22,ok,2024-05-21 15:00:36.000,True,True,True,True,True,,,,,,0.5352032,
59.0,3.0,18.0,1.0,1.0,2.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,28.0,0.0,8.682855040470935,0.4415011037527593,2.6490066225165565,0.1471670345842531,0.1471670345842531,0.2943340691685062,0.0,0.0,1.030169242089772,1.030169242089772,0.0,0.0,0.0,0.0,0.4415011037527593,0.0,4.120676968359088,0.0,6.795,0.0,,,,,,385MDVINFCRTGGOEDPOJN0277N1JWW#50a7449a-ab0d-4126-835c-0c980324c963#1A8TT49PC6GZGK,1468.0,Page 1 of Dates - 5/5,Reliable,2024-05-22,ok,2024-05-21 15:01:09.000,True,True,True,True,True,,,,,,0.55758995,
10.0,6.0,15.0,2.0,2.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,2.929973630237328,1.7579841781423968,4.394960445355992,0.5859947260474656,0.5859947260474656,0.8789920890711984,0.0,0.0,1.1719894520949312,1.1719894520949312,0.0,0.0,0.0,0.0,2.3439789041898624,0.0,1.7579841781423968,0.0,3.413,0.0,,,,,,388FBO7JZR5TOBAZ7OYZ1444RFZNYW#2b2249e2-107b-4b70-8ccd-5efced52160c#1A2PIJFGPLITYXW,1469.0,Page 1 of Dates - 5/5,Reliable,2024-05-22,ok,2024-05-21 11:48:53.000,True,True,True,True,True,,,,,,0.93054444,
